Wahl zum Landtag von Mecklenburg-Vorpommern am 20. September 2026
Zwischenergebnis der Gemeinden am 20.09.2026 um 18:00:00 Uhr - Stimmenanzahl der Parteien
In den amtsangehörigen Gemeinden ohne Briefwahlergebnisse. Diese werden auf Amtsebene festgestellt. Beispiel: 13071751 - Briefwahlergebnis der Gemeinden des Amtes Demmin-Land (Amt 5151) / Die Partei "Handwerker Partei Deutschland" führt keine Kurzbezeichnung.
(c) Der Landeswahlleiter Mecklenburg-Vorpommern

Berechnungsdatum;Ausgabe;Kreis;Kreisname;Amt;Amtsname;Gemeinde;Gemeindename;Wahlbezirke insg.;Erf. Wahlbezirke;Wahlberechtigte;Wähler;Wahlbeteiligung;Erst-/Zweitstimme;Ungültige Stimmen;Gültige Stimmen;SPD;AfD;CDU;Die Linke;GRÜNE;FDP;Tierschutzpartei;FREIE WÄHLER;Die PARTEI;PIRATEN;ÖDP;Bündnis C;BSW;Handwerker Partei Deutschland;KPD;PdF;Team Freiheit;Volt;WLD;LfK;Einzelbewerber
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;101;Neubrandenburg, Vier-Tore-Stadt;13071107;Neubrandenburg, Vier-Tore-Stadt;56;0;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;111;Dargun, Stadt;13071027;Dargun, Stadt;8;0;0;0;x;1;0;0;0;0;0;0;x;0;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;111;Dargun, Stadt;13071027;Dargun, Stadt;8;0;0;0;x;1;0;0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;111;Dargun, Stadt;13071027;Dargun, Stadt;8;0;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;111;Dargun, Stadt;13071027;Dargun, Stadt;8;0;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;112;Demmin, Hansestadt;13071029;Demmin, Hansestadt;8;0;0;0;x;1;0;0;0;0;0;0;x;0;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;112;Demmin, Hansestadt;13071029;Demmin, Hansestadt;8;0;0;0;x;1;0;0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;112;Demmin, Hansestadt;13071029;Demmin, Hansestadt;8;0;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;112;Demmin, Hansestadt;13071029;Demmin, Hansestadt;8;0;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;113;Feldberger Seenlandschaft;13071033;Feldberger Seenlandschaft;10;0;0;0;x;1;0;0;0;0;0;0;0;0;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;113;Feldberger Seenlandschaft;13071033;Feldberger Seenlandschaft;10;0;0;0;x;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;113;Feldberger Seenlandschaft;13071033;Feldberger Seenlandschaft;10;0;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;113;Feldberger Seenlandschaft;13071033;Feldberger Seenlandschaft;10;0;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;114;Neustrelitz, Residenzstadt;13071110;Neustrelitz, Residenzstadt;19;0;0;0;x;1;0;0;0;0;0;0;0;0;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;114;Neustrelitz, Residenzstadt;13071110;Neustrelitz, Residenzstadt;19;0;0;0;x;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;114;Neustrelitz, Residenzstadt;13071110;Neustrelitz, Residenzstadt;19;0;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;114;Neustrelitz, Residenzstadt;13071110;Neustrelitz, Residenzstadt;19;0;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;115;Waren (Müritz), Stadt;13071156;Waren (Müritz), Stadt;20;0;0;0;x;1;0;0;0;0;0;0;0;0;x;x;x;x;x;x;0;x;x;x;x;x;x;x;0
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;115;Waren (Müritz), Stadt;13071156;Waren (Müritz), Stadt;20;0;0;0;x;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;0,0
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;115;Waren (Müritz), Stadt;13071156;Waren (Müritz), Stadt;20;0;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;115;Waren (Müritz), Stadt;13071156;Waren (Müritz), Stadt;20;0;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071008;Beggerow;1;0;0;0;x;1;0;0;0;0;0;0;x;0;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071008;Beggerow;1;0;0;0;x;1;0;0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071008;Beggerow;1;0;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071008;Beggerow;1;0;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071014;Borrentin;1;0;0;0;x;1;0;0;0;0;0;0;x;0;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071014;Borrentin;1;0;0;0;x;1;0;0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071014;Borrentin;1;0;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071014;Borrentin;1;0;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071064;Hohenbollentin;1;0;0;0;x;1;0;0;0;0;0;0;x;0;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071064;Hohenbollentin;1;0;0;0;x;1;0;0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071064;Hohenbollentin;1;0;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071064;Hohenbollentin;1;0;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071065;Hohenmocker;1;0;0;0;x;1;0;0;0;0;0;0;x;0;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071065;Hohenmocker;1;0;0;0;x;1;0;0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071065;Hohenmocker;1;0;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071065;Hohenmocker;1;0;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071072;Kentzlin;1;0;0;0;x;1;0;0;0;0;0;0;x;0;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071072;Kentzlin;1;0;0;0;x;1;0;0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071072;Kentzlin;1;0;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071072;Kentzlin;1;0;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071076;Kletzin;2;0;0;0;x;1;0;0;0;0;0;0;x;0;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071076;Kletzin;2;0;0;0;x;1;0;0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071076;Kletzin;2;0;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071076;Kletzin;2;0;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071089;Lindenberg;1;0;0;0;x;1;0;0;0;0;0;0;x;0;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071089;Lindenberg;1;0;0;0;x;1;0;0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071089;Lindenberg;1;0;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071089;Lindenberg;1;0;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071096;Meesiger;1;0;0;0;x;1;0;0;0;0;0;0;x;0;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071096;Meesiger;1;0;0;0;x;1;0;0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071096;Meesiger;1;0;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071096;Meesiger;1;0;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071112;Nossendorf;1;0;0;0;x;1;0;0;0;0;0;0;x;0;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071112;Nossendorf;1;0;0;0;x;1;0;0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071112;Nossendorf;1;0;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071112;Nossendorf;1;0;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071128;Sarow;1;0;0;0;x;1;0;0;0;0;0;0;x;0;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071128;Sarow;1;0;0;0;x;1;0;0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071128;Sarow;1;0;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071128;Sarow;1;0;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071131;Schönfeld;1;0;0;0;x;1;0;0;0;0;0;0;x;0;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071131;Schönfeld;1;0;0;0;x;1;0;0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071131;Schönfeld;1;0;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071131;Schönfeld;1;0;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071136;Siedenbrünzow;1;0;0;0;x;1;0;0;0;0;0;0;x;0;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071136;Siedenbrünzow;1;0;0;0;x;1;0;0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071136;Siedenbrünzow;1;0;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071136;Siedenbrünzow;1;0;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071139;Sommersdorf;1;0;0;0;x;1;0;0;0;0;0;0;x;0;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071139;Sommersdorf;1;0;0;0;x;1;0;0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071139;Sommersdorf;1;0;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071139;Sommersdorf;1;0;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071148;Utzedel;1;0;0;0;x;1;0;0;0;0;0;0;x;0;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071148;Utzedel;1;0;0;0;x;1;0;0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071148;Utzedel;1;0;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071148;Utzedel;1;0;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071150;Verchen;1;0;0;0;x;1;0;0;0;0;0;0;x;0;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071150;Verchen;1;0;0;0;x;1;0;0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071150;Verchen;1;0;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071150;Verchen;1;0;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071157;Warrenzin;1;0;0;0;x;1;0;0;0;0;0;0;x;0;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071157;Warrenzin;1;0;0;0;x;1;0;0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071157;Warrenzin;1;0;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071157;Warrenzin;1;0;0;0;x;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071751;Briefwahl Demmin-Land;1;0;0;0;x;1;0;0;0;0;0;0;x;0;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071751;Briefwahl Demmin-Land;1;0;0;0;x;1;0;0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 18:00:00;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071751;Briefwahl Demmin-Land;1;0;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
