Wahl zum Landtag von Mecklenburg-Vorpommern am 20. September 2026
Zwischenergebnis der Gemeinden am 20.09.2026 um 20:40:40 Uhr - Stimmenanzahl der Parteien
In den amtsangehörigen Gemeinden ohne Briefwahlergebnisse. Diese werden auf Amtsebene festgestellt. Beispiel: 13071751 - Briefwahlergebnis der Gemeinden des Amtes Demmin-Land (Amt 5151) / Die Partei "Handwerker Partei Deutschland" führt keine Kurzbezeichnung.
(c) Der Landeswahlleiter Mecklenburg-Vorpommern

Berechnungsdatum;Ausgabe;Kreis;Kreisname;Amt;Amtsname;Gemeinde;Gemeindename;Wahlbezirke insg.;Erf. Wahlbezirke;Wahlberechtigte;Wähler;Wahlbeteiligung;Erst-/Zweitstimme;Ungültige Stimmen;Gültige Stimmen;SPD;AfD;CDU;Die Linke;GRÜNE;FDP;Tierschutzpartei;FREIE WÄHLER;Die PARTEI;PIRATEN;ÖDP;Bündnis C;BSW;Handwerker Partei Deutschland;KPD;PdF;Team Freiheit;Volt;WLD;LfK;Einzelbewerber
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071016;Breesen;1;1;430;302;70,2;2;3,0;97,0;22,2;64,2;0,3;4,8;1,7;0,0;0,7;0,0;0,0;0,0;0,0;0,0;5,5;0,3;0,3;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071022;Burow;1;1;774;467;60,3;1;7;460;125;279;20;11;x;2;x;3;x;x;x;x;20;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071022;Burow;1;1;774;467;60,3;1;1,5;98,5;27,2;60,7;4,3;2,4;x;0,4;x;0,7;x;x;x;x;4,3;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071022;Burow;1;1;774;467;60,3;2;4;463;124;271;19;13;5;2;2;0;0;1;1;0;23;0;0;0;1;1;0;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071022;Burow;1;1;774;467;60,3;2;0,9;99,1;26,8;58,5;4,1;2,8;1,1;0,4;0,4;0,0;0,0;0,2;0,2;0,0;5,0;0,0;0,0;0,0;0,2;0,2;0,0;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071041;Gnevkow;1;1;258;171;66,3;1;2;169;42;95;16;5;x;0;x;1;x;x;x;x;10;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071041;Gnevkow;1;1;258;171;66,3;1;1,2;98,8;24,9;56,2;9,5;3,0;x;0,0;x;0,6;x;x;x;x;5,9;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071041;Gnevkow;1;1;258;171;66,3;2;3;168;44;97;10;2;3;0;2;1;0;0;0;0;9;0;0;0;0;0;0;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071041;Gnevkow;1;1;258;171;66,3;2;1,8;98,2;26,2;57,7;6,0;1,2;1,8;0,0;1,2;0,6;0,0;0,0;0,0;0,0;5,4;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071044;Golchen;1;1;258;151;58,5;1;0;151;22;94;11;14;x;1;x;4;x;x;x;x;5;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071044;Golchen;1;1;258;151;58,5;1;0,0;100,0;14,6;62,3;7,3;9,3;x;0,7;x;2,6;x;x;x;x;3,3;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071044;Golchen;1;1;258;151;58,5;2;0;151;26;91;8;8;3;1;0;2;1;0;2;0;9;0;0;0;0;0;0;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071044;Golchen;1;1;258;151;58,5;2;0,0;100,0;17,2;60,3;5,3;5,3;2,0;0,7;0,0;1,3;0,7;0,0;1,3;0,0;6,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071049;Grapzow;1;1;295;186;63,1;1;2;184;48;109;6;4;x;2;x;5;x;x;x;x;10;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071049;Grapzow;1;1;295;186;63,1;1;1,1;98,9;26,1;59,2;3,3;2,2;x;1,1;x;2,7;x;x;x;x;5,4;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071049;Grapzow;1;1;295;186;63,1;2;3;183;45;108;9;2;3;2;2;2;0;2;0;0;7;0;0;0;1;0;0;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071049;Grapzow;1;1;295;186;63,1;2;1,6;98,4;24,6;59,0;4,9;1,1;1,6;1,1;1,1;1,1;0,0;1,1;0,0;0,0;3,8;0,0;0,0;0,0;0,5;0,0;0,0;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071050;Grischow;1;1;207;150;72,5;1;3;147;38;101;0;2;x;0;x;0;x;x;x;x;6;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071050;Grischow;1;1;207;150;72,5;1;2,0;98,0;25,9;68,7;0,0;1,4;x;0,0;x;0,0;x;x;x;x;4,1;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071050;Grischow;1;1;207;150;72,5;2;3;147;34;102;0;4;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071050;Grischow;1;1;207;150;72,5;2;2,0;98,0;23,1;69,4;0,0;2,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,8;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071057;Groß Teetzleben;1;1;570;352;61,8;1;1;351;86;204;18;16;x;2;x;6;x;x;x;x;19;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071057;Groß Teetzleben;1;1;570;352;61,8;1;0,3;99,7;24,5;58,1;5,1;4,6;x;0,6;x;1,7;x;x;x;x;5,4;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071057;Groß Teetzleben;1;1;570;352;61,8;2;1;351;95;199;12;14;2;2;1;3;1;1;0;0;19;1;1;0;0;0;0;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071057;Groß Teetzleben;1;1;570;352;61,8;2;0,3;99,7;27,1;56,7;3,4;4,0;0,6;0,6;0,3;0,9;0,3;0,3;0,0;0,0;5,4;0,3;0,3;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071059;Gültz;1;1;408;275;67,4;1;1;274;70;162;14;5;x;3;x;3;x;x;x;x;17;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071059;Gültz;1;1;408;275;67,4;1;0,4;99,6;25,5;59,1;5,1;1,8;x;1,1;x;1,1;x;x;x;x;6,2;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071059;Gültz;1;1;408;275;67,4;2;0;275;74;155;10;10;3;2;0;0;1;1;0;0;18;0;0;0;1;0;0;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071059;Gültz;1;1;408;275;67,4;2;0,0;100,0;26,9;56,4;3,6;3,6;1,1;0,7;0,0;0,0;0,4;0,4;0,0;0,0;6,5;0,0;0,0;0,0;0,4;0,0;0,0;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071081;Kriesow;1;1;225;133;59,1;1;2;131;39;72;4;12;x;0;x;1;x;x;x;x;3;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071081;Kriesow;1;1;225;133;59,1;1;1,5;98,5;29,8;55,0;3,1;9,2;x;0,0;x;0,8;x;x;x;x;2,3;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071081;Kriesow;1;1;225;133;59,1;2;1;132;42;68;3;9;6;0;0;1;0;0;0;0;2;0;0;0;0;1;0;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071081;Kriesow;1;1;225;133;59,1;2;0,8;99,2;31,8;51,5;2,3;6,8;4,5;0,0;0,0;0,8;0,0;0,0;0,0;0,0;1,5;0,0;0,0;0,0;0,0;0,8;0,0;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071120;Pripsleben;1;1;196;147;75,0;1;4;143;38;73;10;10;x;4;x;2;x;x;x;x;6;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071120;Pripsleben;1;1;196;147;75,0;1;2,7;97,3;26,6;51,0;7,0;7,0;x;2,8;x;1,4;x;x;x;x;4,2;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071120;Pripsleben;1;1;196;147;75,0;2;3;144;37;70;10;8;2;4;5;2;0;0;0;0;5;0;0;0;1;0;0;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071120;Pripsleben;1;1;196;147;75,0;2;2,0;98,0;25,7;48,6;6,9;5,6;1,4;2,8;3,5;1,4;0,0;0,0;0,0;0,0;3,5;0,0;0,0;0,0;0,7;0,0;0,0;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071125;Röckwitz;1;1;234;176;75,2;1;2;174;30;98;36;3;x;1;x;4;x;x;x;x;2;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071125;Röckwitz;1;1;234;176;75,2;1;1,1;98,9;17,2;56,3;20,7;1,7;x;0,6;x;2,3;x;x;x;x;1,1;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071125;Röckwitz;1;1;234;176;75,2;2;1;175;41;94;24;1;1;2;0;2;0;0;0;0;10;0;0;0;0;0;0;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071125;Röckwitz;1;1;234;176;75,2;2;0,6;99,4;23,4;53,7;13,7;0,6;0,6;1,1;0,0;1,1;0,0;0,0;0,0;0,0;5,7;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071135;Siedenbollentin;1;1;477;322;67,5;1;7;315;74;187;18;14;x;4;x;3;x;x;x;x;15;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071135;Siedenbollentin;1;1;477;322;67,5;1;2,2;97,8;23,5;59,4;5,7;4,4;x;1,3;x;1,0;x;x;x;x;4,8;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071135;Siedenbollentin;1;1;477;322;67,5;2;5;317;80;178;15;10;6;4;2;1;0;2;0;1;18;0;0;0;0;0;0;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071135;Siedenbollentin;1;1;477;322;67,5;2;1,6;98,4;25,2;56,2;4,7;3,2;1,9;1,3;0,6;0,3;0,0;0,6;0,0;0,3;5,7;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071146;Tützpatz;1;1;474;286;60,3;1;2;284;69;170;13;14;x;1;x;4;x;x;x;x;13;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071146;Tützpatz;1;1;474;286;60,3;1;0,7;99,3;24,3;59,9;4,6;4,9;x;0,4;x;1,4;x;x;x;x;4,6;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071146;Tützpatz;1;1;474;286;60,3;2;2;284;69;159;13;14;1;1;1;3;0;0;0;0;21;0;0;0;1;0;1;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071146;Tützpatz;1;1;474;286;60,3;2;0,7;99,3;24,3;56,0;4,6;4,9;0,4;0,4;0,4;1,1;0,0;0,0;0,0;0,0;7,4;0,0;0,0;0,0;0,4;0,0;0,4;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071158;Werder;1;1;456;301;66,0;1;2;299;70;190;12;7;x;3;x;3;x;x;x;x;14;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071158;Werder;1;1;456;301;66,0;1;0,7;99,3;23,4;63,5;4,0;2,3;x;1,0;x;1,0;x;x;x;x;4,7;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071158;Werder;1;1;456;301;66,0;2;1;300;56;190;9;12;10;3;1;3;0;1;0;0;14;0;0;0;1;0;0;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071158;Werder;1;1;456;301;66,0;2;0,3;99,7;18,7;63,3;3,0;4,0;3,3;1,0;0,3;1,0;0,0;0,3;0,0;0,0;4,7;0,0;0,0;0,0;0,3;0,0;0,0;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071160;Wildberg;1;1;413;283;68,5;1;3;280;101;120;10;27;x;2;x;4;x;x;x;x;16;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071160;Wildberg;1;1;413;283;68,5;1;1,1;98,9;36,1;42,9;3,6;9,6;x;0,7;x;1,4;x;x;x;x;5,7;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071160;Wildberg;1;1;413;283;68,5;2;4;279;97;113;11;12;20;2;2;2;1;2;0;0;14;1;1;0;1;0;0;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071160;Wildberg;1;1;413;283;68,5;2;1,4;98,6;34,8;40,5;3,9;4,3;7,2;0,7;0,7;0,7;0,4;0,7;0,0;0,0;5,0;0,4;0,4;0,0;0,4;0,0;0,0;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071163;Wolde;2;2;476;303;63,7;1;5;298;82;169;15;13;x;3;x;4;x;x;x;x;12;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071163;Wolde;2;2;476;303;63,7;1;1,7;98,3;27,5;56,7;5,0;4,4;x;1,0;x;1,3;x;x;x;x;4,0;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071163;Wolde;2;2;476;303;63,7;2;2;301;80;163;10;10;7;2;2;1;1;1;0;0;19;1;1;1;1;0;1;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071163;Wolde;2;2;476;303;63,7;2;0,7;99,3;26,6;54,2;3,3;3,3;2,3;0,7;0,7;0,3;0,3;0,3;0,0;0,0;6,3;0,3;0,3;0,3;0,3;0,0;0,3;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071763;Briefwahl Treptower Tollensewinkel;2;2;0;2048;x;1;16;2032;857;605;222;170;x;32;x;40;x;x;x;x;106;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071763;Briefwahl Treptower Tollensewinkel;2;2;0;2048;x;1;0,8;99,2;42,2;29,8;10,9;8,4;x;1,6;x;2,0;x;x;x;x;5,2;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071763;Briefwahl Treptower Tollensewinkel;2;2;0;2048;x;2;8;2040;857;600;182;141;61;19;20;14;4;1;1;2;116;15;0;3;2;2;0;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5163;Treptower Tollensewinkel;13071763;Briefwahl Treptower Tollensewinkel;2;2;0;2048;x;2;0,4;99,6;42,0;29,4;8,9;6,9;3,0;0,9;1,0;0,7;0,2;0,0;0,0;0,1;5,7;0,7;0,0;0,1;0,1;0,1;0,0;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5164;Woldegk;13071054;Groß Miltzow;3;3;808;508;62,9;1;8;500;111;318;19;20;6;x;x;x;x;x;x;x;26;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5164;Woldegk;13071054;Groß Miltzow;3;3;808;508;62,9;1;1,6;98,4;22,2;63,6;3,8;4,0;1,2;x;x;x;x;x;x;x;5,2;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5164;Woldegk;13071054;Groß Miltzow;3;3;808;508;62,9;2;6;502;112;318;18;15;8;2;4;0;0;0;0;0;22;1;2;0;0;0;0;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5164;Woldegk;13071054;Groß Miltzow;3;3;808;508;62,9;2;1,2;98,8;22,3;63,3;3,6;3,0;1,6;0,4;0,8;0,0;0,0;0,0;0,0;0,0;4,4;0,2;0,4;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5164;Woldegk;13071083;Kublank;1;1;118;70;59,3;1;2;68;26;33;3;3;2;x;x;x;x;x;x;x;1;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5164;Woldegk;13071083;Kublank;1;1;118;70;59,3;1;2,9;97,1;38,2;48,5;4,4;4,4;2,9;x;x;x;x;x;x;x;1,5;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5164;Woldegk;13071083;Kublank;1;1;118;70;59,3;2;1;69;21;32;3;3;7;0;0;0;0;0;0;0;3;0;0;0;0;0;0;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5164;Woldegk;13071083;Kublank;1;1;118;70;59,3;2;1,4;98,6;30,4;46,4;4,3;4,3;10,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,3;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5164;Woldegk;13071105;Neetzka;1;1;179;125;69,8;1;0;125;40;76;4;4;0;x;x;x;x;x;x;x;1;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5164;Woldegk;13071105;Neetzka;1;1;179;125;69,8;1;0,0;100,0;32,0;60,8;3,2;3,2;0,0;x;x;x;x;x;x;x;0,8;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5164;Woldegk;13071105;Neetzka;1;1;179;125;69,8;2;0;125;38;73;0;4;3;1;0;1;0;0;0;0;3;0;0;0;1;0;1;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5164;Woldegk;13071105;Neetzka;1;1;179;125;69,8;2;0,0;100,0;30,4;58,4;0,0;3,2;2,4;0,8;0,0;0,8;0,0;0,0;0,0;0,0;2,4;0,0;0,0;0,0;0,8;0,0;0,8;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5164;Woldegk;13071130;Schönbeck;1;1;371;239;64,4;1;0;239;63;150;8;5;2;x;x;x;x;x;x;x;11;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5164;Woldegk;13071130;Schönbeck;1;1;371;239;64,4;1;0,0;100,0;26,4;62,8;3,3;2,1;0,8;x;x;x;x;x;x;x;4,6;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5164;Woldegk;13071130;Schönbeck;1;1;371;239;64,4;2;1;238;66;142;4;3;4;3;0;2;0;1;0;0;12;0;0;0;0;1;0;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5164;Woldegk;13071130;Schönbeck;1;1;371;239;64,4;2;0,4;99,6;27,7;59,7;1,7;1,3;1,7;1,3;0,0;0,8;0,0;0,4;0,0;0,0;5,0;0,0;0,0;0,0;0,0;0,4;0,0;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5164;Woldegk;13071132;Schönhausen;1;1;178;124;69,7;1;0;124;39;64;1;6;3;x;x;x;x;x;x;x;11;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5164;Woldegk;13071132;Schönhausen;1;1;178;124;69,7;1;0,0;100,0;31,5;51,6;0,8;4,8;2,4;x;x;x;x;x;x;x;8,9;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5164;Woldegk;13071132;Schönhausen;1;1;178;124;69,7;2;0;124;33;62;3;8;5;0;0;0;0;0;0;0;13;0;0;0;0;0;0;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5164;Woldegk;13071132;Schönhausen;1;1;178;124;69,7;2;0,0;100,0;26,6;50,0;2,4;6,5;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,5;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5164;Woldegk;13071153;Voigtsdorf;1;1;81;51;63,0;1;4;47;22;17;3;3;0;x;x;x;x;x;x;x;2;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5164;Woldegk;13071153;Voigtsdorf;1;1;81;51;63,0;1;7,8;92,2;46,8;36,2;6,4;6,4;0,0;x;x;x;x;x;x;x;4,3;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5164;Woldegk;13071153;Voigtsdorf;1;1;81;51;63,0;2;4;47;19;19;3;1;1;1;1;0;0;0;0;0;2;0;0;0;0;0;0;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5164;Woldegk;13071153;Voigtsdorf;1;1;81;51;63,0;2;7,8;92,2;40,4;40,4;6,4;2,1;2,1;2,1;2,1;0,0;0,0;0,0;0,0;0,0;4,3;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5164;Woldegk;13071164;Woldegk, Windmühlenstadt;9;9;3517;2059;58,5;1;19;2040;489;1265;94;92;30;x;x;x;x;x;x;x;70;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5164;Woldegk;13071164;Woldegk, Windmühlenstadt;9;9;3517;2059;58,5;1;0,9;99,1;24,0;62,0;4,6;4,5;1,5;x;x;x;x;x;x;x;3,4;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5164;Woldegk;13071164;Woldegk, Windmühlenstadt;9;9;3517;2059;58,5;2;11;2048;507;1220;67;78;29;15;9;2;3;2;1;1;87;8;1;2;12;3;1;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5164;Woldegk;13071164;Woldegk, Windmühlenstadt;9;9;3517;2059;58,5;2;0,5;99,5;24,8;59,6;3,3;3,8;1,4;0,7;0,4;0,1;0,1;0,1;0,0;0,0;4,2;0,4;0,0;0,1;0,6;0,1;0,0;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5164;Woldegk;13071764;Briefwahl Woldegk;1;1;0;986;x;1;9;977;343;386;102;69;22;x;x;x;x;x;x;x;55;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5164;Woldegk;13071764;Briefwahl Woldegk;1;1;0;986;x;1;0,9;99,1;35,1;39,5;10,4;7,1;2,3;x;x;x;x;x;x;x;5,6;x;x;x;x;x;x;x;x
20.09.2026 20:40:40;A;71;Mecklenburgische Seenplatte;5164;Woldegk;13071764;Briefwahl Woldegk;1;1;0;986;x;2;5;981;361;365;66;52;33;5;6;3;0;2;2;0;65;14;1;0;3;1;2;x;x
20.09.2026 20:40:40;P;71;Mecklenburgische Seenplatte;5164;Woldegk;13071764;Briefwahl Woldegk;1;1;0;986;x;2;0,5;99,5;36,8;37,2;6,7;5,3;3,4;0,5;0,6;0,3;0,0;0,2;0,2;0,0;6,6;1,4;0,1;0,0;0,3;0,1;0,2;x;x
20.09.2026 20:40:40;A;72;Landkreis Rostock;211;Bad Doberan, Stadt;13072006;Bad Doberan, Stadt;10;8;10700;5570;52,1;1;76;5494;2245;1995;322;322;185;60;x;x;x;x;x;x;261;x;x;x;x;x;x;x;104
20.09.2026 20:40:40;P;72;Landkreis Rostock;211;Bad Doberan, Stadt;13072006;Bad Doberan, Stadt;10;8;10700;5570;52,1;1;1,4;98,6;40,9;36,3;5,9;5,9;3,4;1,1;x;x;x;x;x;x;4,8;x;x;x;x;x;x;x;1,9
20.09.2026 20:40:40;A;72;Landkreis Rostock;211;Bad Doberan, Stadt;13072006;Bad Doberan, Stadt;10;8;10700;5570;52,1;2;61;5509;2050;1971;245;362;355;54;69;19;13;16;5;9;276;24;4;12;14;4;7;x;x
20.09.2026 20:40:40;P;72;Landkreis Rostock;211;Bad Doberan, Stadt;13072006;Bad Doberan, Stadt;10;8;10700;5570;52,1;2;1,1;98,9;37,2;35,8;4,4;6,6;6,4;1,0;1,3;0,3;0,2;0,3;0,1;0,2;5,0;0,4;0,1;0,2;0,3;0,1;0,1;x;x
