list_pos,name,wkr_direct,bezirk,source
1,Rouzbeh Taheri,3,08,https://www.die-linke-neukoelln.de/berlin-wahlen-2026/unsere-listen/
2,Vedi Emde,1,08,https://www.die-linke-neukoelln.de/berlin-wahlen-2026/unsere-listen/
3,Betül Havva Yılmaz,,08,https://www.die-linke-neukoelln.de/berlin-wahlen-2026/unsere-listen/
4,Philipp Dehne,2,08,https://www.die-linke-neukoelln.de/berlin-wahlen-2026/unsere-listen/
5,Emmi Stiegler,5,08,https://www.die-linke-neukoelln.de/berlin-wahlen-2026/unsere-listen/
6,Yurtsever Özdemir,4,08,https://www.die-linke-neukoelln.de/berlin-wahlen-2026/unsere-listen/
