list_pos,name,wkr_direct,bezirk,source
1,Dirk Stettner,4,03,https://www.cdupankow.de/Fuer-das-Abgeordnetenhaus_p_127.html
2,Stephan Lenz,,03,https://www.cdupankow.de/Fuer-das-Abgeordnetenhaus_p_127.html
3,Johannes Kraft,1,03,https://www.cdupankow.de/Fuer-das-Abgeordnetenhaus_p_127.html
4,Lars Bocian,2,03,https://www.cdupankownord.de/Unsere-Kandidaten_p_35.html
5,Denise Bittner,5,03,https://www.cdupankow.de/Fuer-das-Abgeordnetenhaus_p_127.html
6,Alexander Meyer,,03,https://www.cdupankow.de/Fuer-das-Abgeordnetenhaus_p_127.html
7,Prof. Dr. Antje Tölle,,03,https://www.cdupankow.de/Fuer-das-Abgeordnetenhaus_p_127.html
8,David Paul,9,03,https://www.cdupankow.de/Fuer-das-Abgeordnetenhaus_p_127.html
9,Sabrina Hohl,,03,https://www.cdupankow.de/Fuer-das-Abgeordnetenhaus_p_127.html
