list_pos,name,wkr_direct,bezirk,source
1,Franziska Brychcy,2,06,https://dielinke.berlin/start/det/news/unser-team-fuer-steglitz-zehlendorf-2026/
2,Marcus Otto,1,06,https://dielinke.berlin/start/det/news/unser-team-fuer-steglitz-zehlendorf-2026/
3,Bettina Günter,7,06,https://dielinke.berlin/start/det/news/unser-team-fuer-steglitz-zehlendorf-2026/
4,Mathias Gruner,4,06,https://dielinke.berlin/start/det/news/unser-team-fuer-steglitz-zehlendorf-2026/
5,Lara Wiebelt,6,06,https://dielinke.berlin/start/det/news/unser-team-fuer-steglitz-zehlendorf-2026/
6,Kevin Kreis,5,06,https://dielinke.berlin/start/det/news/unser-team-fuer-steglitz-zehlendorf-2026/
7,Magbula Zenović,,06,https://dielinke.berlin/start/det/news/unser-team-fuer-steglitz-zehlendorf-2026/
8,Maximilian Voß,,06,https://dielinke.berlin/start/det/news/unser-team-fuer-steglitz-zehlendorf-2026/
