list_pos,name,wkr_direct,bezirk,source
1,Hendrikje Klein,5,11,https://www.die-linke-lichtenberg.de/wahlen/abgeordnetenhaus-2026/
2,Antonio Leonhardt,4,11,https://www.die-linke-lichtenberg.de/wahlen/abgeordnetenhaus-2026/
3,Claudia Engelmann,3,11,https://www.die-linke-lichtenberg.de/wahlen/abgeordnetenhaus-2026/
4,Toni Kraus,2,11,https://www.die-linke-lichtenberg.de/wahlen/abgeordnetenhaus-2026/
5,Julia Behrens,6,11,https://www.die-linke-lichtenberg.de/wahlen/abgeordnetenhaus-2026/
6,Sascha Gehrke,,11,https://www.die-linke-lichtenberg.de/wahlen/abgeordnetenhaus-2026/
7,So-Rim Jung-Thomas,,11,https://www.die-linke-lichtenberg.de/wahlen/abgeordnetenhaus-2026/
8,Martin Bober,,11,https://www.die-linke-lichtenberg.de/wahlen/abgeordnetenhaus-2026/
