party,list_type,bezirk,list_pos,name,person_id,wkr_direct,source,is_placeholder
cdu,bezirk,09,3,Lisa Knack,be:cdu:person:lisa knack,5,https://www.penn-tk.de/news/lokal/1242/Parteitag-der-CDU-Treptow-Koepenick-.html,0
cdu,bezirk,09,4,Dr. med. Katrin Hegenscheid,be:cdu:person:katrin hegenscheid,2,https://www.penn-tk.de/news/lokal/1242/Parteitag-der-CDU-Treptow-Koepenick-.html,0
cdu,bezirk,09,5,Dr. Martin Sattelkau,be:cdu:person:martin sattelkau,6,https://www.penn-tk.de/news/lokal/1242/Parteitag-der-CDU-Treptow-Koepenick-.html,0
cdu,bezirk,09,6,Dustin Hoffmann,be:cdu:person:dustin hoffmann,1,https://www.penn-tk.de/news/lokal/1242/Parteitag-der-CDU-Treptow-Koepenick-.html,0
cdu,bezirk,09,7,Lukas Vennemann,be:cdu:person:lukas vennemann,3,https://www.penn-tk.de/news/lokal/1242/Parteitag-der-CDU-Treptow-Koepenick-.html,0
cdu,bezirk,09,8,Sascha Lawrenz,be:cdu:person:sascha lawrenz,,https://www.penn-tk.de/news/lokal/1242/Parteitag-der-CDU-Treptow-Koepenick-.html,0
cdu,bezirk,09,9,Elke Groth,be:cdu:person:elke groth,,https://www.penn-tk.de/news/lokal/1242/Parteitag-der-CDU-Treptow-Koepenick-.html,0
cdu,bezirk,09,10,Wilma Glücklich-Rusche,be:cdu:person:wilma gluecklich-rusche,,https://www.penn-tk.de/news/lokal/1242/Parteitag-der-CDU-Treptow-Koepenick-.html,0
cdu,bezirk,11,1,Danny Freymark,be:cdu:person:danny freymark,1,https://www.cdu-lichtenberg.de/artikel/geschlossen-und-entschlossen-cdu-lichtenberg-nominiert-kandidatinnen-und-kandidaten-fuer-die,0
cdu,bezirk,11,2,Prof. Dr. Martin Pätzold,be:cdu:person:martin paetzold,2,https://www.cdu-lichtenberg.de/artikel/geschlossen-und-entschlossen-cdu-lichtenberg-nominiert-kandidatinnen-und-kandidaten-fuer-die,0
cdu,bezirk,11,3,Lilia Usik,be:cdu:person:lilia usik,6,https://www.cdu-lichtenberg.de/artikel/geschlossen-und-entschlossen-cdu-lichtenberg-nominiert-kandidatinnen-und-kandidaten-fuer-die,0
cdu,bezirk,11,4,Dennis Haustein,be:cdu:person:dennis haustein,3,https://www.cdu-lichtenberg.de/artikel/geschlossen-und-entschlossen-cdu-lichtenberg-nominiert-kandidatinnen-und-kandidaten-fuer-die,0
cdu,bezirk,11,5,Lennart Birkenthal,be:cdu:person:lennart birkenthal,4,https://www.cdu-lichtenberg.de/artikel/geschlossen-und-entschlossen-cdu-lichtenberg-nominiert-kandidatinnen-und-kandidaten-fuer-die,0
cdu,bezirk,11,6,Sarah Ribbeck,be:cdu:person:sarah ribbeck,5,https://www.cdu-lichtenberg.de/artikel/geschlossen-und-entschlossen-cdu-lichtenberg-nominiert-kandidatinnen-und-kandidaten-fuer-die,0
cdu,bezirk,11,7,Dr. Catrin Gocksch,be:cdu:person:catrin gocksch,,https://www.cdu-lichtenberg.de/artikel/geschlossen-und-entschlossen-cdu-lichtenberg-nominiert-kandidatinnen-und-kandidaten-fuer-die,0
cdu,bezirk,11,8,Lilli Kosiol,be:cdu:person:lilli kosiol,,https://www.cdu-lichtenberg.de/artikel/geschlossen-und-entschlossen-cdu-lichtenberg-nominiert-kandidatinnen-und-kandidaten-fuer-die,0
cdu,bezirk,11,9,Dr. Elisabeth Zinke-Heßler,be:cdu:person:elisabeth zinke-hessler,,https://www.cdu-lichtenberg.de/artikel/geschlossen-und-entschlossen-cdu-lichtenberg-nominiert-kandidatinnen-und-kandidaten-fuer-die,0
cdu,bezirk,11,10,Wilfried Nünthel,be:cdu:person:wilfried nuenthel,,https://www.cdu-lichtenberg.de/artikel/geschlossen-und-entschlossen-cdu-lichtenberg-nominiert-kandidatinnen-und-kandidaten-fuer-die,0
cdu,bezirk,12,1,Burkard Dregger,be:cdu:person:burkard dregger,1,https://www.cdu-reinickendorf.de/news/lokal/336/CDU-Reinickendorf-stellt-Kandidatinnen-und-Kandidaten-fuer-die-Berlin-Wahl-2026-auf.html,0
cdu,bezirk,12,2,Niklas Graßelt,be:cdu:person:niklas grasselt,3,https://www.cdu-reinickendorf.de/news/lokal/336/CDU-Reinickendorf-stellt-Kandidatinnen-und-Kandidaten-fuer-die-Berlin-Wahl-2026-auf.html,0
cdu,bezirk,12,3,Matea Krolo,be:cdu:person:matea krolo,5,https://www.cdu-reinickendorf.de/news/lokal/336/CDU-Reinickendorf-stellt-Kandidatinnen-und-Kandidaten-fuer-die-Berlin-Wahl-2026-auf.html,0
cdu,bezirk,12,4,Tomasz Klon,be:cdu:person:tomasz klon,4,https://www.cdu-reinickendorf.de/news/lokal/336/CDU-Reinickendorf-stellt-Kandidatinnen-und-Kandidaten-fuer-die-Berlin-Wahl-2026-auf.html,0
cdu,bezirk,12,5,Richard Gamp,be:cdu:person:richard gamp,6,https://www.cdu-reinickendorf.de/news/lokal/336/CDU-Reinickendorf-stellt-Kandidatinnen-und-Kandidaten-fuer-die-Berlin-Wahl-2026-auf.html,0
cdu,bezirk,12,6,Cassandra Hoffmann,be:cdu:person:cassandra hoffmann,,https://www.cdu-reinickendorf.de/news/lokal/336/CDU-Reinickendorf-stellt-Kandidatinnen-und-Kandidaten-fuer-die-Berlin-Wahl-2026-auf.html,0
linke,bezirk,01,1,Martha Kleedörfer,be:linke:person:martha kleedoerfer,6,https://www.dielinke-berlin-mitte.de/berlin-wahlen-2026/agh-wahl/,0
linke,bezirk,01,2,Tobias Schulze,be:linke:person:tobias schulze,3,https://www.dielinke-berlin-mitte.de/berlin-wahlen-2026/agh-wahl/,0
linke,bezirk,01,3,Jacky Sanehy,be:linke:person:jacky sanehy,4,https://www.dielinke-berlin-mitte.de/berlin-wahlen-2026/agh-wahl/,0
linke,bezirk,01,4,Deike Janssen,be:linke:person:deike janssen,7,https://www.dielinke-berlin-mitte.de/berlin-wahlen-2026/agh-wahl/,0
linke,bezirk,01,5,Anna Eiling,be:linke:person:anna eiling,1,https://www.dielinke-berlin-mitte.de/berlin-wahlen-2026/agh-wahl/,0
linke,bezirk,01,6,Leo Diederich,be:linke:person:leo diederich,2,https://www.dielinke-berlin-mitte.de/berlin-wahlen-2026/agh-wahl/,0
linke,bezirk,01,7,Kadriye Karci,be:linke:person:kadriye karci,,https://www.dielinke-berlin-mitte.de/berlin-wahlen-2026/agh-wahl/,0
linke,bezirk,01,8,Andreas Umgelter,be:linke:person:andreas umgelter,5,https://www.dielinke-berlin-mitte.de/berlin-wahlen-2026/agh-wahl/,0
linke,bezirk,02,1,Elif Eralp,be:linke:person:elif eralp,1,https://www.dielinke-friedrichshain-kreuzberg.de/wahlen/berlin-2026/,0
linke,bezirk,02,2,Damiano Valgolio,be:linke:person:damiano valgolio,4,https://www.dielinke-friedrichshain-kreuzberg.de/wahlen/berlin-2026/,0
linke,bezirk,02,3,Kerstin Wolter,be:linke:person:kerstin wolter,3,https://www.dielinke-friedrichshain-kreuzberg.de/wahlen/berlin-2026/,0
linke,bezirk,02,4,Michael Efler,be:linke:person:michael efler,2,https://www.dielinke-friedrichshain-kreuzberg.de/wahlen/berlin-2026/,0
linke,bezirk,02,5,Ruby Cichon,be:linke:person:ruby cichon,,https://www.dielinke-friedrichshain-kreuzberg.de/wahlen/berlin-2026/,0
linke,bezirk,02,6,Ekkehard Spiegel,be:linke:person:ekkehard spiegel,5,https://www.dielinke-friedrichshain-kreuzberg.de/wahlen/berlin-2026/,0
linke,bezirk,02,7,Karolin Behlert,be:linke:person:karolin behlert,,https://www.dielinke-friedrichshain-kreuzberg.de/wahlen/berlin-2026/,0
linke,bezirk,02,8,Daniela Dohr,be:linke:person:daniela dohr,,https://www.dielinke-friedrichshain-kreuzberg.de/wahlen/berlin-2026/,0
linke,bezirk,02,9,Alex Wischnewski,be:linke:person:alex wischnewski,,https://www.dielinke-friedrichshain-kreuzberg.de/wahlen/berlin-2026/,0
linke,bezirk,03,1,Maximilian Schirmer,be:linke:person:maximilian schirmer,9,https://www.die-linke-pankow.de/partei/hauptversammlung/vertreterinnenversammlung-zur-agh-wahl-2026/,0
linke,bezirk,03,2,Enja Springob,be:linke:person:enja springob,5,https://www.die-linke-pankow.de/partei/hauptversammlung/vertreterinnenversammlung-zur-agh-wahl-2026/,0
linke,bezirk,03,3,Maria Bigos,be:linke:person:maria bigos,6,https://www.die-linke-pankow.de/partei/hauptversammlung/vertreterinnenversammlung-zur-agh-wahl-2026/,0
linke,bezirk,03,4,Niklas Schrader,be:linke:person:niklas schrader,7,https://www.die-linke-pankow.de/partei/hauptversammlung/vertreterinnenversammlung-zur-agh-wahl-2026/,0
linke,bezirk,03,5,Maxi Häber,be:linke:person:maxi haeber,1,https://www.die-linke-pankow.de/partei/hauptversammlung/vertreterinnenversammlung-zur-agh-wahl-2026/,0
linke,bezirk,03,6,Christian Zebisch,be:linke:person:christian zebisch,3,https://www.die-linke-pankow.de/partei/hauptversammlung/vertreterinnenversammlung-zur-agh-wahl-2026/,0
linke,bezirk,03,7,Coco Aglibut,be:linke:person:coco aglibut,2,https://www.die-linke-pankow.de/partei/hauptversammlung/vertreterinnenversammlung-zur-agh-wahl-2026/,0
linke,bezirk,03,8,Devran Basbolat,be:linke:person:devran basbolat,4,https://www.die-linke-pankow.de/partei/hauptversammlung/vertreterinnenversammlung-zur-agh-wahl-2026/,0
linke,bezirk,03,9,Salomé Berhanu,be:linke:person:salome berhanu,,https://www.die-linke-pankow.de/partei/hauptversammlung/vertreterinnenversammlung-zur-agh-wahl-2026/,0
linke,bezirk,03,10,Gloria Viagra,be:linke:person:gloria viagra,8,https://www.die-linke-pankow.de/partei/hauptversammlung/vertreterinnenversammlung-zur-agh-wahl-2026/,0
linke,bezirk,04,1,Niklas Schenker,be:linke:person:niklas schenker,1,https://www.dielinke-charlottenburg-wilmersdorf.de/,0
linke,bezirk,04,2,Sonja Radde,be:linke:person:sonja radde,6,https://www.dielinke-charlottenburg-wilmersdorf.de/,0
linke,bezirk,04,3,Frederike-Sophie Gronde-Brunner,be:linke:person:frederike-sophie gronde-brunner,3,https://www.dielinke-charlottenburg-wilmersdorf.de/,0
linke,bezirk,04,4,Johannes Kolleck,be:linke:person:johannes kolleck,7,https://www.dielinke-charlottenburg-wilmersdorf.de/,0
linke,bezirk,04,5,Lisbeth Ritterhoff,be:linke:person:lisbeth ritterhoff,,https://www.dielinke-charlottenburg-wilmersdorf.de/,0
linke,bezirk,04,6,Dr. Enrico Brehm,be:linke:person:enrico brehm,2,https://www.dielinke-charlottenburg-wilmersdorf.de/,0
linke,bezirk,04,7,Kyla Grigoleit,be:linke:person:kyla grigoleit,5,https://www.dielinke-charlottenburg-wilmersdorf.de/,0
linke,bezirk,04,8,Felix Städler,be:linke:person:felix staedler,4,https://www.dielinke-charlottenburg-wilmersdorf.de/,0
linke,bezirk,05,1,Ender Atakul,be:linke:person:ender atakul,2,https://www.die-linke-spandau.de/berlin-bezahlbar-machen/kandidierende-fuers-agh/,0
linke,bezirk,05,2,Isabella Sander,be:linke:person:isabella sander,1,https://www.die-linke-spandau.de/berlin-bezahlbar-machen/kandidierende-fuers-agh/,0
linke,bezirk,05,3,Hanna Krüger,be:linke:person:hanna krueger,4,https://www.die-linke-spandau.de/berlin-bezahlbar-machen/kandidierende-fuers-agh/,0
linke,bezirk,05,4,Thomas Wulfes,be:linke:person:thomas wulfes,3,https://www.die-linke-spandau.de/berlin-bezahlbar-machen/kandidierende-fuers-agh/,0
linke,bezirk,05,5,Fritz Stephan,be:linke:person:fritz stephan,5,https://www.die-linke-spandau.de/berlin-bezahlbar-machen/kandidierende-fuers-agh/,0
linke,bezirk,06,1,Franziska Brychcy,be:linke:person:franziska brychcy,2,https://dielinke.berlin/start/det/news/unser-team-fuer-steglitz-zehlendorf-2026/,0
linke,bezirk,06,2,Marcus Otto,be:linke:person:marcus otto,1,https://dielinke.berlin/start/det/news/unser-team-fuer-steglitz-zehlendorf-2026/,0
linke,bezirk,06,3,Bettina Günter,be:linke:person:bettina guenter,7,https://dielinke.berlin/start/det/news/unser-team-fuer-steglitz-zehlendorf-2026/,0
linke,bezirk,06,4,Mathias Gruner,be:linke:person:mathias gruner,4,https://dielinke.berlin/start/det/news/unser-team-fuer-steglitz-zehlendorf-2026/,0
linke,bezirk,06,5,Lara Wiebelt,be:linke:person:lara wiebelt,6,https://dielinke.berlin/start/det/news/unser-team-fuer-steglitz-zehlendorf-2026/,0
linke,bezirk,06,6,Kevin Kreis,be:linke:person:kevin kreis,5,https://dielinke.berlin/start/det/news/unser-team-fuer-steglitz-zehlendorf-2026/,0
linke,bezirk,06,7,Magbula Zenović,be:linke:person:magbula zenovic,,https://dielinke.berlin/start/det/news/unser-team-fuer-steglitz-zehlendorf-2026/,0
linke,bezirk,06,8,Maximilian Voß,be:linke:person:maximilian voss,,https://dielinke.berlin/start/det/news/unser-team-fuer-steglitz-zehlendorf-2026/,0
linke,bezirk,07,1,Maja Jamal Eddine,be:linke:person:maja jamal eddine,,https://www.dielinke-tempelhof-schoeneberg.de/wahlen/berlin-wahlen-2026/,0
linke,bezirk,07,2,Harald Gindra,be:linke:person:harald gindra,,https://www.dielinke-tempelhof-schoeneberg.de/wahlen/berlin-wahlen-2026/,0
linke,bezirk,07,3,Maria Stachira,be:linke:person:maria stachira,,https://www.dielinke-tempelhof-schoeneberg.de/wahlen/berlin-wahlen-2026/,0
linke,bezirk,07,4,Johannes Franck,be:linke:person:johannes franck,,https://www.dielinke-tempelhof-schoeneberg.de/wahlen/berlin-wahlen-2026/,0
linke,bezirk,07,5,Mia-Kim Ide,be:linke:person:mia-kim ide,,https://www.dielinke-tempelhof-schoeneberg.de/wahlen/berlin-wahlen-2026/,0
linke,bezirk,07,6,Christoph Böltes,be:linke:person:christoph boeltes,45,https://www.dielinke-tempelhof-schoeneberg.de/wahlen/berlin-wahlen-2026/,0
linke,bezirk,07,7,Miriam Morhart,be:linke:person:miriam morhart,,https://www.dielinke-tempelhof-schoeneberg.de/wahlen/berlin-wahlen-2026/,0
linke,bezirk,07,8,Vic Ribbeck,be:linke:person:vic ribbeck,,https://www.dielinke-tempelhof-schoeneberg.de/wahlen/berlin-wahlen-2026/,0
linke,bezirk,07,9,Philine Busch,be:linke:person:philine busch,,https://www.dielinke-tempelhof-schoeneberg.de/wahlen/berlin-wahlen-2026/,0
linke,bezirk,07,10,Onur Yildirim,be:linke:person:onur yildirim,,https://www.dielinke-tempelhof-schoeneberg.de/wahlen/berlin-wahlen-2026/,0
linke,bezirk,07,11,Rike Hildebrandt,be:linke:person:rike hildebrandt,,https://www.dielinke-tempelhof-schoeneberg.de/wahlen/berlin-wahlen-2026/,0
linke,bezirk,07,12,Marius Brey,be:linke:person:marius brey,,https://www.dielinke-tempelhof-schoeneberg.de/wahlen/berlin-wahlen-2026/,0
linke,bezirk,07,13,Dena Ghiassi-Maasser,be:linke:person:dena ghiassi-maasser,,https://www.dielinke-tempelhof-schoeneberg.de/wahlen/berlin-wahlen-2026/,0
linke,bezirk,07,14,Max Erik Schöne,be:linke:person:max erik schoene,,https://www.dielinke-tempelhof-schoeneberg.de/wahlen/berlin-wahlen-2026/,0
linke,bezirk,07,15,Corinna Stupka,be:linke:person:corinna stupka,,https://www.dielinke-tempelhof-schoeneberg.de/wahlen/berlin-wahlen-2026/,0
linke,bezirk,07,16,Paul Frieda Felsmann,be:linke:person:paul frieda felsmann,,https://www.dielinke-tempelhof-schoeneberg.de/wahlen/berlin-wahlen-2026/,0
linke,bezirk,07,17,Cäcilie Büttner,be:linke:person:caecilie buettner,,https://www.dielinke-tempelhof-schoeneberg.de/wahlen/berlin-wahlen-2026/,0
linke,bezirk,07,18,Michael Janßen,be:linke:person:michael janssen,,https://www.dielinke-tempelhof-schoeneberg.de/wahlen/berlin-wahlen-2026/,0
linke,bezirk,07,19,Leonie Adler,be:linke:person:leonie adler,,https://www.dielinke-tempelhof-schoeneberg.de/wahlen/berlin-wahlen-2026/,0
linke,bezirk,07,20,Benjamin Barner,be:linke:person:benjamin barner,,https://www.dielinke-tempelhof-schoeneberg.de/wahlen/berlin-wahlen-2026/,0
linke,bezirk,07,21,Philipp Lachmund,be:linke:person:philipp lachmund,,https://www.dielinke-tempelhof-schoeneberg.de/wahlen/berlin-wahlen-2026/,0
linke,bezirk,07,22,Jakob Waidner,be:linke:person:jakob waidner,,https://www.dielinke-tempelhof-schoeneberg.de/wahlen/berlin-wahlen-2026/,0
linke,bezirk,07,23,Finn Leben,be:linke:person:finn leben,,https://www.dielinke-tempelhof-schoeneberg.de/wahlen/berlin-wahlen-2026/,0
linke,bezirk,07,24,Michal Lech,be:linke:person:michal lech,,https://www.dielinke-tempelhof-schoeneberg.de/wahlen/berlin-wahlen-2026/,0
linke,bezirk,08,1,Rouzbeh Taheri,be:linke:person:rouzbeh taheri,3,https://www.die-linke-neukoelln.de/berlin-wahlen-2026/unsere-listen/,0
linke,bezirk,08,2,Vedi Emde,be:linke:person:vedi emde,1,https://www.die-linke-neukoelln.de/berlin-wahlen-2026/unsere-listen/,0
linke,bezirk,08,3,Betül Havva Yılmaz,be:linke:person:betuel havva yilmaz,,https://www.die-linke-neukoelln.de/berlin-wahlen-2026/unsere-listen/,0
linke,bezirk,08,4,Philipp Dehne,be:linke:person:philipp dehne,2,https://www.die-linke-neukoelln.de/berlin-wahlen-2026/unsere-listen/,0
linke,bezirk,08,5,Emmi Stiegler,be:linke:person:emmi stiegler,5,https://www.die-linke-neukoelln.de/berlin-wahlen-2026/unsere-listen/,0
linke,bezirk,08,6,Yurtsever Özdemir,be:linke:person:yurtsever oezdemir,4,https://www.die-linke-neukoelln.de/berlin-wahlen-2026/unsere-listen/,0
linke,bezirk,09,1,Moritz Warnke,be:linke:person:moritz warnke,54,https://www.dielinke-treptow-koepenick.de/politik/wahlen-agh-2026/,0
linke,bezirk,09,2,Lisa Pfitzmann,be:linke:person:lisa pfitzmann,55,https://www.dielinke-treptow-koepenick.de/politik/wahlen-agh-2026/,0
linke,bezirk,09,3,Eda Terkan,be:linke:person:eda terkan,59,https://www.dielinke-treptow-koepenick.de/politik/wahlen-agh-2026/,0
linke,bezirk,09,4,Hans Kromrey,be:linke:person:hans kromrey,60,https://www.dielinke-treptow-koepenick.de/politik/wahlen-agh-2026/,0
linke,bezirk,09,5,Lena Fries,be:linke:person:lena fries,57,https://www.dielinke-treptow-koepenick.de/politik/wahlen-agh-2026/,0
linke,bezirk,09,6,Loic Kliemann,be:linke:person:loic kliemann,58,https://www.dielinke-treptow-koepenick.de/politik/wahlen-agh-2026/,0
linke,bezirk,09,7,Dr. Susanne Willems,be:linke:person:susanne willems,,https://www.dielinke-treptow-koepenick.de/politik/wahlen-agh-2026/,0
linke,bezirk,09,8,Fabian Ulrich,be:linke:person:fabian ulrich,56,https://www.dielinke-treptow-koepenick.de/politik/wahlen-agh-2026/,0
linke,bezirk,10,1,Björn Tielebein,be:linke:person:bjoern tielebein,1,https://dielinke-mahe.de/wahlen-2026/,0
linke,bezirk,10,2,Sarah Bigall,be:linke:person:sarah bigall,2,https://dielinke-mahe.de/wahlen-2026/,0
linke,bezirk,10,3,Nadine Jüngling,be:linke:person:nadine juengling,3,https://dielinke-mahe.de/wahlen-2026/,0
linke,bezirk,10,4,Steffen Ostehr,be:linke:person:steffen ostehr,6,https://dielinke-mahe.de/wahlen-2026/,0
linke,bezirk,10,5,Juliane Witt,be:linke:person:juliane witt,5,https://dielinke-mahe.de/wahlen-2026/,0
linke,bezirk,10,6,Markus Berg,be:linke:person:markus berg,4,https://dielinke-mahe.de/wahlen-2026/,0
linke,bezirk,11,1,Hendrikje Klein,be:linke:person:hendrikje klein,5,https://www.die-linke-lichtenberg.de/wahlen/abgeordnetenhaus-2026/,0
linke,bezirk,11,2,Antonio Leonhardt,be:linke:person:antonio leonhardt,4,https://www.die-linke-lichtenberg.de/wahlen/abgeordnetenhaus-2026/,0
linke,bezirk,11,3,Claudia Engelmann,be:linke:person:claudia engelmann,3,https://www.die-linke-lichtenberg.de/wahlen/abgeordnetenhaus-2026/,0
linke,bezirk,11,4,Toni Kraus,be:linke:person:toni kraus,2,https://www.die-linke-lichtenberg.de/wahlen/abgeordnetenhaus-2026/,0
linke,bezirk,11,5,Julia Behrens,be:linke:person:julia behrens,6,https://www.die-linke-lichtenberg.de/wahlen/abgeordnetenhaus-2026/,0
linke,bezirk,11,6,Sascha Gehrke,be:linke:person:sascha gehrke,,https://www.die-linke-lichtenberg.de/wahlen/abgeordnetenhaus-2026/,0
linke,bezirk,11,7,So-Rim Jung-Thomas,be:linke:person:so-rim jung-thomas,,https://www.die-linke-lichtenberg.de/wahlen/abgeordnetenhaus-2026/,0
linke,bezirk,11,8,Martin Bober,be:linke:person:martin bober,,https://www.die-linke-lichtenberg.de/wahlen/abgeordnetenhaus-2026/,0
linke,bezirk,12,1,Pilar Caballero Alvarez,be:linke:person:pilar caballero alvarez,1,https://www.die-linke-reinickendorf.de/wahlen/berlin-2026/,0
linke,bezirk,12,2,Jessica Gerke,be:linke:person:jessica gerke,2,https://www.die-linke-reinickendorf.de/wahlen/berlin-2026/,0
linke,bezirk,12,3,Sophia-Marie Dietrich,be:linke:person:sophia-marie dietrich,4,https://www.die-linke-reinickendorf.de/wahlen/berlin-2026/,0
linke,bezirk,12,4,Noah Leven Keilmann,be:linke:person:noah leven keilmann,,https://www.die-linke-reinickendorf.de/wahlen/berlin-2026/,0
linke,bezirk,12,5,Gülistan Erdil,be:linke:person:guelistan erdil,5,https://www.die-linke-reinickendorf.de/wahlen/berlin-2026/,0
linke,bezirk,12,6,Robert Irmscher,be:linke:person:robert irmscher,3,https://www.die-linke-reinickendorf.de/wahlen/berlin-2026/,0
linke,bezirk,12,7,Ines Schwende,be:linke:person:ines schwende,,https://www.die-linke-reinickendorf.de/wahlen/berlin-2026/,0
linke,bezirk,12,8,Ben Hennig,be:linke:person:ben hennig,6,https://www.die-linke-reinickendorf.de/wahlen/berlin-2026/,0
gruene,landes,,1,Bettina Jarasch,be:gruene:person:bettina jarasch,13,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,2,Werner Graf,be:gruene:person:werner graf,,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,3,Daniela Ehlers,be:gruene:person:daniela ehlers,72,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,4,Silke Gebel,be:gruene:person:silke gebel,1,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,5,Klara Schedlich,be:gruene:person:klara schedlich,78,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,6,Philmon Ghirmai,be:gruene:person:philmon ghirmai,51,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,7,Gollaleh Ahmadi,be:gruene:person:gollaleh ahmadi,31,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,8,Sebastian Walter,be:gruene:person:sebastian walter,41,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,9,Elina Schumacher,be:gruene:person:elina schumacher,,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,10,André Schulze,be:gruene:person:andre schulze,48,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,11,Antje Kapek,be:gruene:person:antje kapek,11,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,12,Pascal Grothe,be:gruene:person:pascal grothe,64,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,13,Bahar Haghanipour,be:gruene:person:bahar haghanipour,49,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,14,Ario Ebrahimpour Mirzaie,be:gruene:person:ario ebrahimpour mirzaie,,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,15,Charlotte Steinmetz,be:gruene:person:charlotte steinmetz,56,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,16,Christoph Wapler,be:gruene:person:christoph wapler,25,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,17,Tonka Wojahn,be:gruene:person:tonka wojahn,34,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,18,Bogusz Schmidt,be:gruene:person:bogusz schmidt,74,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,19,Oda Hassepaß,be:gruene:person:oda hassepass,15,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,20,Julian Schwarze,be:gruene:person:julian schwarze,,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,21,Jana Eva Brix,be:gruene:person:jana eva brix,22,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,22,Louis Krüger,be:gruene:person:louis krueger,17,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,23,Katja Zimmermann,be:gruene:person:katja zimmermann,2,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,24,Enad Altaweel,be:gruene:person:enad altaweel,10,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,25,Petra Vandrey,be:gruene:person:petra vandrey,24,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,26,Vasili Franco,be:gruene:person:vasili franco,12,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,27,Chantal Münster,be:gruene:person:chantal muenster,63,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,28,Notker Schweikhardt,be:gruene:person:notker schweikhardt,,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,29,Catrin Wahlen,be:gruene:person:catrin wahlen,54,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,30,Philipp Ahrens,be:gruene:person:philipp ahrens,70,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,31,Anna Melnik,be:gruene:person:anna melnik,26,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,32,Willi Junga,be:gruene:person:willi junga,57,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,33,Kristin Kosche,be:gruene:person:kristin kosche,,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,34,Oliver Jütting,be:gruene:person:oliver juetting,21,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,35,Lela Sisauri,be:gruene:person:lela sisauri,,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,36,Konstantinos Kosmas,be:gruene:person:konstantinos kosmas,,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,37,Marei Zylka,be:gruene:person:marei zylka,75,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,38,Sascha Taschenberger,be:gruene:person:sascha taschenberger,,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,39,Manuela Neubert,be:gruene:person:manuela neubert,65,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
gruene,landes,,40,Georg Atta Mensah,be:gruene:person:georg mensah,76,https://www.gruene-berlin.de/unsere-kandidatinnen-als-liste/,0
