wkr,party,partei,name,source
14,cdu,CDU/CSU,Lars Bocian,https://www.cdupankownord.de/Unsere-Kandidaten_p_35.html
14,fdp,FDP,David Sittner,https://www.fdp-pankow.de/pressemitteilung-kandidatinnen-und-kandidaten-der-fdp-pankow-fuer-die-berliner-wahlen-2026
14,gruene,GRÜNE,Sebastian Kascha,https://gruene-pankow.de/team-agh26/
14,linke,LINKE,Coco Aglibut,https://www.die-linke-pankow.de/partei/hauptversammlung/vertreterinnenversammlung-zur-agh-wahl-2026/
14,spd,SPD,Torsten Hofer,https://spd.berlin/kandidatinnen/
15,fdp,FDP,Maria Wandel,https://www.fdp-pankow.de/pressemitteilung-kandidatinnen-und-kandidaten-der-fdp-pankow-fuer-die-berliner-wahlen-2026
15,gruene,GRÜNE,Oda Hassepaß,https://gruene-pankow.de/team-agh26/
15,linke,LINKE,Christian Zebisch,https://www.die-linke-pankow.de/partei/hauptversammlung/vertreterinnenversammlung-zur-agh-wahl-2026/
15,spd,SPD,Paul Krüger,https://spd.berlin/kandidatinnen/
16,cdu,CDU/CSU,Dirk Stettner,https://www.cdupankow.de/Fuer-das-Abgeordnetenhaus_p_127.html
16,fdp,FDP,Pablo Puente Gamero,https://www.fdp-pankow.de/pressemitteilung-kandidatinnen-und-kandidaten-der-fdp-pankow-fuer-die-berliner-wahlen-2026
16,gruene,GRÜNE,Friedrich Ehrhardt,https://gruene-pankow.de/team-agh26/
16,linke,LINKE,Devran Basbolat,https://www.die-linke-pankow.de/partei/hauptversammlung/vertreterinnenversammlung-zur-agh-wahl-2026/
16,spd,SPD,Dennis Buchner,https://spd.berlin/kandidatinnen/
17,cdu,CDU/CSU,Denise Bittner,https://www.cdupankow.de/Fuer-das-Abgeordnetenhaus_p_127.html
17,fdp,FDP,Oliver Simon,https://www.fdp-pankow.de/pressemitteilung-kandidatinnen-und-kandidaten-der-fdp-pankow-fuer-die-berliner-wahlen-2026
17,gruene,GRÜNE,Louis Krüger,https://gruene-pankow.de/team-agh26/
17,linke,LINKE,Enja Springob,https://www.die-linke-pankow.de/partei/hauptversammlung/vertreterinnenversammlung-zur-agh-wahl-2026/
17,spd,SPD,Arne Gröschel,https://spd.berlin/kandidatinnen/
18,fdp,FDP,Ruven Gastel,https://www.fdp-pankow.de/pressemitteilung-kandidatinnen-und-kandidaten-der-fdp-pankow-fuer-die-berliner-wahlen-2026
18,gruene,GRÜNE,Dr. Sunčica Klaas,https://gruene-pankow.de/team-agh26/
18,linke,LINKE,Maria Bigos,https://www.die-linke-pankow.de/partei/hauptversammlung/vertreterinnenversammlung-zur-agh-wahl-2026/
18,spd,SPD,Linda Vierecke,https://spd.berlin/kandidatinnen/
19,fdp,FDP,David Fischer,https://www.fdp-pankow.de/pressemitteilung-kandidatinnen-und-kandidaten-der-fdp-pankow-fuer-die-berliner-wahlen-2026
19,gruene,GRÜNE,Can Aru,https://gruene-pankow.de/team-agh26/
19,linke,LINKE,Niklas Schrader,https://www.die-linke-pankow.de/partei/hauptversammlung/vertreterinnenversammlung-zur-agh-wahl-2026/
19,spd,SPD,Annette Unger,https://spd.berlin/kandidatinnen/
20,fdp,FDP,Maja Pfister,https://www.fdp-pankow.de/pressemitteilung-kandidatinnen-und-kandidaten-der-fdp-pankow-fuer-die-berliner-wahlen-2026
