Wahl zum Landtag von Mecklenburg-Vorpommern am 20. September 2026
Zwischenergebnis der Gemeinden am 20.09.2026 um 20:10:38 Uhr - Stimmenanzahl der Parteien
In den amtsangehörigen Gemeinden ohne Briefwahlergebnisse. Diese werden auf Amtsebene festgestellt. Beispiel: 13071751 - Briefwahlergebnis der Gemeinden des Amtes Demmin-Land (Amt 5151) / Die Partei "Handwerker Partei Deutschland" führt keine Kurzbezeichnung.
(c) Der Landeswahlleiter Mecklenburg-Vorpommern

Berechnungsdatum;Ausgabe;Kreis;Kreisname;Amt;Amtsname;Gemeinde;Gemeindename;Wahlbezirke insg.;Erf. Wahlbezirke;Wahlberechtigte;Wähler;Wahlbeteiligung;Erst-/Zweitstimme;Ungültige Stimmen;Gültige Stimmen;SPD;AfD;CDU;Die Linke;GRÜNE;FDP;Tierschutzpartei;FREIE WÄHLER;Die PARTEI;PIRATEN;ÖDP;Bündnis C;BSW;Handwerker Partei Deutschland;KPD;PdF;Team Freiheit;Volt;WLD;LfK;Einzelbewerber
20.09.2026 20:10:38;A;3;Rostock, Hanse- und Universitätsstadt;1;Rostock, Hanse- und Universitätsstadt;13003000;Rostock, Hanse- und Universitätsstadt;186;108;109077;67727;62,1;1;690;67037;26237;18829;3341;11144;3305;955;x;x;x;x;x;x;3027;x;x;x;x;199;x;x;x
20.09.2026 20:10:38;P;3;Rostock, Hanse- und Universitätsstadt;1;Rostock, Hanse- und Universitätsstadt;13003000;Rostock, Hanse- und Universitätsstadt;186;108;109077;67727;62,1;1;1,0;99,0;39,1;28,1;5,0;16,6;4,9;1,4;x;x;x;x;x;x;4,5;x;x;x;x;0,3;x;x;x
20.09.2026 20:10:38;A;3;Rostock, Hanse- und Universitätsstadt;1;Rostock, Hanse- und Universitätsstadt;13003000;Rostock, Hanse- und Universitätsstadt;186;108;109077;67727;62,1;2;450;67277;23825;18285;2765;8497;7790;657;736;156;231;187;85;51;3164;229;85;79;147;255;53;x;x
20.09.2026 20:10:38;P;3;Rostock, Hanse- und Universitätsstadt;1;Rostock, Hanse- und Universitätsstadt;13003000;Rostock, Hanse- und Universitätsstadt;186;108;109077;67727;62,1;2;0,7;99,3;35,4;27,2;4,1;12,6;11,6;1,0;1,1;0,2;0,3;0,3;0,1;0,1;4,7;0,3;0,1;0,1;0,2;0,4;0,1;x;x
20.09.2026 20:10:38;A;4;Schwerin, Landeshauptstadt;2;Schwerin, Landeshauptstadt;13004000;Schwerin, Landeshauptstadt;79;58;51803;43237;83,5;1;309;42928;22027;12963;2341;2138;1084;470;x;292;x;x;x;x;1384;x;x;x;118;111;x;x;x
20.09.2026 20:10:38;P;4;Schwerin, Landeshauptstadt;2;Schwerin, Landeshauptstadt;13004000;Schwerin, Landeshauptstadt;79;58;51803;43237;83,5;1;0,7;99,3;51,3;30,2;5,5;5,0;2,5;1,1;x;0,7;x;x;x;x;3,2;x;x;x;0,3;0,3;x;x;x
20.09.2026 20:10:38;A;4;Schwerin, Landeshauptstadt;2;Schwerin, Landeshauptstadt;13004000;Schwerin, Landeshauptstadt;79;58;51803;43237;83,5;2;313;42924;16692;12419;2775;3382;3957;421;338;188;146;73;36;26;1996;144;31;25;145;97;33;x;x
20.09.2026 20:10:38;P;4;Schwerin, Landeshauptstadt;2;Schwerin, Landeshauptstadt;13004000;Schwerin, Landeshauptstadt;79;58;51803;43237;83,5;2;0,7;99,3;38,9;28,9;6,5;7,9;9,2;1,0;0,8;0,4;0,3;0,2;0,1;0,1;4,7;0,3;0,1;0,1;0,3;0,2;0,1;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;101;Neubrandenburg, Vier-Tore-Stadt;13071107;Neubrandenburg, Vier-Tore-Stadt;56;36;30336;22074;72,8;1;309;21765;8270;8325;1238;2101;449;x;x;x;x;x;x;x;1311;x;x;x;71;x;x;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;101;Neubrandenburg, Vier-Tore-Stadt;13071107;Neubrandenburg, Vier-Tore-Stadt;56;36;30336;22074;72,8;1;1,4;98,6;38,0;38,2;5,7;9,7;2,1;x;x;x;x;x;x;x;6,0;x;x;x;0,3;x;x;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;101;Neubrandenburg, Vier-Tore-Stadt;13071107;Neubrandenburg, Vier-Tore-Stadt;56;36;30336;22074;72,8;2;237;21837;8037;7985;887;1673;875;158;223;51;62;33;10;19;1481;136;22;24;91;46;24;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;101;Neubrandenburg, Vier-Tore-Stadt;13071107;Neubrandenburg, Vier-Tore-Stadt;56;36;30336;22074;72,8;2;1,1;98,9;36,8;36,6;4,1;7,7;4,0;0,7;1,0;0,2;0,3;0,2;0,0;0,1;6,8;0,6;0,1;0,1;0,4;0,2;0,1;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;111;Dargun, Stadt;13071027;Dargun, Stadt;8;7;3570;2047;57,3;1;28;2019;628;1110;83;112;x;20;x;x;x;x;x;x;66;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;111;Dargun, Stadt;13071027;Dargun, Stadt;8;7;3570;2047;57,3;1;1,4;98,6;31,1;55,0;4,1;5,5;x;1,0;x;x;x;x;x;x;3,3;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;111;Dargun, Stadt;13071027;Dargun, Stadt;8;7;3570;2047;57,3;2;28;2019;630;1058;63;78;51;15;11;6;2;5;0;0;87;7;0;2;3;0;1;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;111;Dargun, Stadt;13071027;Dargun, Stadt;8;7;3570;2047;57,3;2;1,4;98,6;31,2;52,4;3,1;3,9;2,5;0,7;0,5;0,3;0,1;0,2;0,0;0,0;4,3;0,3;0,0;0,1;0,1;0,0;0,0;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;112;Demmin, Hansestadt;13071029;Demmin, Hansestadt;8;7;8909;5183;58,2;1;67;5116;1257;3011;274;325;x;64;x;x;x;x;x;x;185;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;112;Demmin, Hansestadt;13071029;Demmin, Hansestadt;8;7;8909;5183;58,2;1;1,3;98,7;24,6;58,9;5,4;6,4;x;1,3;x;x;x;x;x;x;3,6;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;112;Demmin, Hansestadt;13071029;Demmin, Hansestadt;8;7;8909;5183;58,2;2;52;5131;1349;2875;213;236;74;36;46;15;7;7;5;3;213;29;5;1;9;4;4;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;112;Demmin, Hansestadt;13071029;Demmin, Hansestadt;8;7;8909;5183;58,2;2;1,0;99,0;26,3;56,0;4,2;4,6;1,4;0,7;0,9;0,3;0,1;0,1;0,1;0,1;4,2;0,6;0,1;0,0;0,2;0,1;0,1;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;113;Feldberger Seenlandschaft;13071033;Feldberger Seenlandschaft;10;9;3373;2820;83,6;1;32;2788;965;1209;136;243;65;30;x;x;x;x;x;x;140;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;113;Feldberger Seenlandschaft;13071033;Feldberger Seenlandschaft;10;9;3373;2820;83,6;1;1,1;98,9;34,6;43,4;4,9;8,7;2,3;1,1;x;x;x;x;x;x;5,0;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;113;Feldberger Seenlandschaft;13071033;Feldberger Seenlandschaft;10;9;3373;2820;83,6;2;17;2803;971;1156;121;142;140;25;28;12;3;3;2;0;167;14;0;2;13;3;1;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;113;Feldberger Seenlandschaft;13071033;Feldberger Seenlandschaft;10;9;3373;2820;83,6;2;0,6;99,4;34,6;41,2;4,3;5,1;5,0;0,9;1,0;0,4;0,1;0,1;0,1;0,0;6,0;0,5;0,0;0,1;0,5;0,1;0,0;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;114;Neustrelitz, Residenzstadt;13071110;Neustrelitz, Residenzstadt;19;18;15915;12315;77,4;1;174;12141;5129;4476;728;892;289;151;x;x;x;x;x;x;476;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;114;Neustrelitz, Residenzstadt;13071110;Neustrelitz, Residenzstadt;19;18;15915;12315;77,4;1;1,4;98,6;42,2;36,9;6,0;7,3;2,4;1,2;x;x;x;x;x;x;3,9;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;114;Neustrelitz, Residenzstadt;13071110;Neustrelitz, Residenzstadt;19;18;15915;12315;77,4;2;137;12178;4699;4334;584;781;664;83;138;42;40;21;12;7;633;62;9;8;17;31;13;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;114;Neustrelitz, Residenzstadt;13071110;Neustrelitz, Residenzstadt;19;18;15915;12315;77,4;2;1,1;98,9;38,6;35,6;4,8;6,4;5,5;0,7;1,1;0,3;0,3;0,2;0,1;0,1;5,2;0,5;0,1;0,1;0,1;0,3;0,1;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;115;Waren (Müritz), Stadt;13071156;Waren (Müritz), Stadt;20;13;12757;7846;61,5;1;115;7731;2751;3505;432;445;155;87;x;x;x;x;x;x;322;x;x;x;x;x;x;x;34
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;115;Waren (Müritz), Stadt;13071156;Waren (Müritz), Stadt;20;13;12757;7846;61,5;1;1,5;98,5;35,6;45,3;5,6;5,8;2,0;1,1;x;x;x;x;x;x;4,2;x;x;x;x;x;x;x;0,4
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;115;Waren (Müritz), Stadt;13071156;Waren (Müritz), Stadt;20;13;12757;7846;61,5;2;104;7742;2799;3372;297;372;250;70;73;16;7;13;10;10;389;27;8;6;13;6;4;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;115;Waren (Müritz), Stadt;13071156;Waren (Müritz), Stadt;20;13;12757;7846;61,5;2;1,3;98,7;36,2;43,6;3,8;4,8;3,2;0,9;0,9;0,2;0,1;0,2;0,1;0,1;5,0;0,3;0,1;0,1;0,2;0,1;0,1;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071008;Beggerow;1;1;425;271;63,8;1;4;267;50;173;12;12;x;2;x;x;x;x;x;x;18;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071008;Beggerow;1;1;425;271;63,8;1;1,5;98,5;18,7;64,8;4,5;4,5;x;0,7;x;x;x;x;x;x;6,7;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071008;Beggerow;1;1;425;271;63,8;2;4;267;47;157;10;8;10;1;4;1;1;1;0;0;26;0;0;0;0;1;0;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071008;Beggerow;1;1;425;271;63,8;2;1,5;98,5;17,6;58,8;3,7;3,0;3,7;0,4;1,5;0,4;0,4;0,4;0,0;0,0;9,7;0,0;0,0;0,0;0,0;0,4;0,0;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071014;Borrentin;1;1;638;387;60,7;1;3;384;81;213;29;32;x;7;x;x;x;x;x;x;22;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071014;Borrentin;1;1;638;387;60,7;1;0,8;99,2;21,1;55,5;7,6;8,3;x;1,8;x;x;x;x;x;x;5,7;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071014;Borrentin;1;1;638;387;60,7;2;4;383;81;202;24;21;6;5;3;2;2;1;0;0;31;2;0;0;0;2;1;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071014;Borrentin;1;1;638;387;60,7;2;1,0;99,0;21,1;52,7;6,3;5,5;1,6;1,3;0,8;0,5;0,5;0,3;0,0;0,0;8,1;0,5;0,0;0,0;0,0;0,5;0,3;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071064;Hohenbollentin;1;1;93;62;66,7;1;0;62;18;32;9;1;x;0;x;x;x;x;x;x;2;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071064;Hohenbollentin;1;1;93;62;66,7;1;0,0;100,0;29,0;51,6;14,5;1,6;x;0,0;x;x;x;x;x;x;3,2;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071064;Hohenbollentin;1;1;93;62;66,7;2;0;62;16;30;3;2;3;1;1;0;0;1;0;0;3;0;2;0;0;0;0;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071064;Hohenbollentin;1;1;93;62;66,7;2;0,0;100,0;25,8;48,4;4,8;3,2;4,8;1,6;1,6;0,0;0,0;1,6;0,0;0,0;4,8;0,0;3,2;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071065;Hohenmocker;1;1;398;270;67,8;1;4;266;71;145;10;20;x;4;x;x;x;x;x;x;16;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071065;Hohenmocker;1;1;398;270;67,8;1;1,5;98,5;26,7;54,5;3,8;7,5;x;1,5;x;x;x;x;x;x;6,0;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071065;Hohenmocker;1;1;398;270;67,8;2;4;266;69;135;12;13;6;3;11;0;0;0;0;0;13;2;1;0;1;0;0;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071065;Hohenmocker;1;1;398;270;67,8;2;1,5;98,5;25,9;50,8;4,5;4,9;2,3;1,1;4,1;0,0;0,0;0,0;0,0;0,0;4,9;0,8;0,4;0,0;0,4;0,0;0,0;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071072;Kentzlin;1;1;164;126;76,8;1;4;122;45;53;7;12;x;0;x;x;x;x;x;x;5;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071072;Kentzlin;1;1;164;126;76,8;1;3,2;96,8;36,9;43,4;5,7;9,8;x;0,0;x;x;x;x;x;x;4,1;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071072;Kentzlin;1;1;164;126;76,8;2;5;121;43;53;4;8;2;0;2;1;0;0;0;0;6;1;0;0;0;0;1;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071072;Kentzlin;1;1;164;126;76,8;2;4,0;96,0;35,5;43,8;3,3;6,6;1,7;0,0;1,7;0,8;0,0;0,0;0,0;0,0;5,0;0,8;0,0;0,0;0,0;0,0;0,8;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071076;Kletzin;2;2;598;394;65,9;1;5;389;93;243;20;14;x;5;x;x;x;x;x;x;14;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071076;Kletzin;2;2;598;394;65,9;1;1,3;98,7;23,9;62,5;5,1;3,6;x;1,3;x;x;x;x;x;x;3,6;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071076;Kletzin;2;2;598;394;65,9;2;3;391;90;228;14;13;10;6;1;2;1;0;0;0;22;0;0;1;0;2;1;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071076;Kletzin;2;2;598;394;65,9;2;0,8;99,2;23,0;58,3;3,6;3,3;2,6;1,5;0,3;0,5;0,3;0,0;0,0;0,0;5,6;0,0;0,0;0,3;0,0;0,5;0,3;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071089;Lindenberg;1;1;181;119;65,7;1;3;116;33;65;5;8;x;2;x;x;x;x;x;x;3;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071089;Lindenberg;1;1;181;119;65,7;1;2,5;97,5;28,4;56,0;4,3;6,9;x;1,7;x;x;x;x;x;x;2,6;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071089;Lindenberg;1;1;181;119;65,7;2;3;116;34;64;4;1;8;0;1;0;0;0;0;0;4;0;0;0;0;0;0;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071089;Lindenberg;1;1;181;119;65,7;2;2,5;97,5;29,3;55,2;3,4;0,9;6,9;0,0;0,9;0,0;0,0;0,0;0,0;0,0;3,4;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071096;Meesiger;1;1;192;130;67,7;1;1;129;43;65;7;5;x;3;x;x;x;x;x;x;6;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071096;Meesiger;1;1;192;130;67,7;1;0,8;99,2;33,3;50,4;5,4;3,9;x;2,3;x;x;x;x;x;x;4,7;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071096;Meesiger;1;1;192;130;67,7;2;1;129;45;62;3;2;3;0;2;0;0;0;0;0;10;0;0;0;2;0;0;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071096;Meesiger;1;1;192;130;67,7;2;0,8;99,2;34,9;48,1;2,3;1,6;2,3;0,0;1,6;0,0;0,0;0,0;0,0;0,0;7,8;0,0;0,0;0,0;1,6;0,0;0,0;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071112;Nossendorf;1;1;553;382;69,1;1;1;381;78;266;16;9;x;1;x;x;x;x;x;x;11;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071112;Nossendorf;1;1;553;382;69,1;1;0,3;99,7;20,5;69,8;4,2;2,4;x;0,3;x;x;x;x;x;x;2,9;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071112;Nossendorf;1;1;553;382;69,1;2;3;379;73;257;12;10;10;1;0;0;0;0;0;0;14;1;1;0;0;0;0;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071112;Nossendorf;1;1;553;382;69,1;2;0,8;99,2;19,3;67,8;3,2;2,6;2,6;0,3;0,0;0,0;0,0;0,0;0,0;0,0;3,7;0,3;0,3;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071128;Sarow;1;1;555;359;64,7;1;3;356;113;183;19;17;x;4;x;x;x;x;x;x;20;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071128;Sarow;1;1;555;359;64,7;1;0,8;99,2;31,7;51,4;5,3;4,8;x;1,1;x;x;x;x;x;x;5,6;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071128;Sarow;1;1;555;359;64,7;2;2;357;115;171;14;15;4;3;2;3;0;1;0;1;21;5;0;0;0;1;1;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071128;Sarow;1;1;555;359;64,7;2;0,6;99,4;32,2;47,9;3,9;4,2;1,1;0,8;0,6;0,8;0,0;0,3;0,0;0,3;5,9;1,4;0,0;0,0;0,0;0,3;0,3;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071131;Schönfeld;1;1;315;242;76,8;1;2;240;60;144;8;20;x;0;x;x;x;x;x;x;8;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071131;Schönfeld;1;1;315;242;76,8;1;0,8;99,2;25,0;60,0;3,3;8,3;x;0,0;x;x;x;x;x;x;3,3;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071131;Schönfeld;1;1;315;242;76,8;2;2;240;55;139;10;18;4;1;0;0;0;1;0;0;12;0;0;0;0;0;0;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071131;Schönfeld;1;1;315;242;76,8;2;0,8;99,2;22,9;57,9;4,2;7,5;1,7;0,4;0,0;0,0;0,0;0,4;0,0;0,0;5,0;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071136;Siedenbrünzow;1;1;393;260;66,2;1;2;258;62;153;5;22;x;3;x;x;x;x;x;x;13;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071136;Siedenbrünzow;1;1;393;260;66,2;1;0,8;99,2;24,0;59,3;1,9;8,5;x;1,2;x;x;x;x;x;x;5,0;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071136;Siedenbrünzow;1;1;393;260;66,2;2;2;258;62;148;7;13;2;4;3;3;0;0;0;0;14;2;0;0;0;0;0;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071136;Siedenbrünzow;1;1;393;260;66,2;2;0,8;99,2;24,0;57,4;2,7;5,0;0,8;1,6;1,2;1,2;0,0;0,0;0,0;0,0;5,4;0,8;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071139;Sommersdorf;1;1;228;162;71,1;1;0;162;54;71;5;20;x;2;x;x;x;x;x;x;10;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071139;Sommersdorf;1;1;228;162;71,1;1;0,0;100,0;33,3;43,8;3,1;12,3;x;1,2;x;x;x;x;x;x;6,2;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071139;Sommersdorf;1;1;228;162;71,1;2;0;162;49;67;6;14;10;1;0;1;3;2;1;0;6;0;0;0;2;0;0;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071139;Sommersdorf;1;1;228;162;71,1;2;0,0;100,0;30,2;41,4;3,7;8,6;6,2;0,6;0,0;0,6;1,9;1,2;0,6;0,0;3,7;0,0;0,0;0,0;1,2;0,0;0,0;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071148;Utzedel;1;1;365;200;54,8;1;2;198;44;114;24;6;x;1;x;x;x;x;x;x;9;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071148;Utzedel;1;1;365;200;54,8;1;1,0;99,0;22,2;57,6;12,1;3,0;x;0,5;x;x;x;x;x;x;4,5;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071148;Utzedel;1;1;365;200;54,8;2;2;198;49;110;22;3;1;2;2;0;0;0;0;0;9;0;0;0;0;0;0;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071148;Utzedel;1;1;365;200;54,8;2;1,0;99,0;24,7;55,6;11,1;1,5;0,5;1,0;1,0;0,0;0,0;0,0;0,0;0,0;4,5;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071150;Verchen;1;1;351;232;66,1;1;4;228;74;112;19;12;x;3;x;x;x;x;x;x;8;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071150;Verchen;1;1;351;232;66,1;1;1,7;98,3;32,5;49,1;8,3;5,3;x;1,3;x;x;x;x;x;x;3,5;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071150;Verchen;1;1;351;232;66,1;2;2;230;76;109;15;14;2;2;1;1;0;0;0;0;10;0;0;0;0;0;0;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071150;Verchen;1;1;351;232;66,1;2;0,9;99,1;33,0;47,4;6,5;6,1;0,9;0,9;0,4;0,4;0,0;0,0;0,0;0,0;4,3;0,0;0,0;0,0;0,0;0,0;0,0;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071157;Warrenzin;1;1;323;210;65,0;1;5;205;39;130;13;9;x;1;x;x;x;x;x;x;13;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071157;Warrenzin;1;1;323;210;65,0;1;2,4;97,6;19,0;63,4;6,3;4,4;x;0,5;x;x;x;x;x;x;6,3;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071157;Warrenzin;1;1;323;210;65,0;2;5;205;38;125;11;10;1;1;5;0;1;0;0;1;10;1;0;0;1;0;0;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071157;Warrenzin;1;1;323;210;65,0;2;2,4;97,6;18,5;61,0;5,4;4,9;0,5;0,5;2,4;0,0;0,5;0,0;0,0;0,5;4,9;0,5;0,0;0,0;0,5;0,0;0,0;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071751;Briefwahl Demmin-Land;1;0;0;0;x;1;0;0;0;0;0;0;x;0;x;x;x;x;x;x;0;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;P;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071751;Briefwahl Demmin-Land;1;0;0;0;x;1;0;0;0,0;0,0;0,0;0,0;x;0,0;x;x;x;x;x;x;0,0;x;x;x;x;x;x;x;x
20.09.2026 20:10:38;A;71;Mecklenburgische Seenplatte;5151;Demmin-Land;13071751;Briefwahl Demmin-Land;1;0;0;0;x;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;x;x
