"Ergebnisart";"Datum";"Uhrzeit";"Soll.Wahlbezirke";"Ist.Wahlbezirke";"Satzart";"Schlüsselnummer";"Name";"Wahllokal";"A.Wahlberechtigte";"B.Wähler";"E.Ungültige.Zweitstimmen";"F.Gültige.Zweitstimmen";"F01.CDU";"F02.AfD";"F03.Die Linke";"F04.SPD";"F05.FDP";"F06.GRÜNE";"F07.FREIE WÄHLER";"F08.dieBasis";"F09.Tierschutzpartei";"F10.Gartenpartei";"F11.Die PARTEI";"F12.TIERSCHUTZALLIANZ";"F15.BSW";"F19.PdF";"F20.Volt";"C.Ungültige.Erststimmen";"D.Gültige.Erststimmen";"D01.CDU";"D02.AfD";"D03.Die Linke";"D04.SPD";"D05.FDP";"D06.GRÜNE";"D07.FREIE WÄHLER";"D09.Tierschutzpartei";"D10.Gartenpartei";"D11.Die PARTEI";"D12.TIERSCHUTZALLIANZ";"D13.HEIMAT";"D15.BSW";"D19.PdF";"D20.Volt";"D21.EB";"Gewählt im Wahlkreis"
"L";;;8;0;"WKR";"004";"Stendal";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"Z";"06.09.2026";"18:59:27";65;20;"WKR";"004";"Stendal";"";4035;2858;28;2830;522;1349;202;240;73;186;30;10;27;11;4;11;149;3;13;30;2828;678;1344;229;260;102;91;;;;;;;124;;;;""
"L";;;62;0;"WKR";"005";"Genthin";"U";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;""
"L";;;8;0;"WKR";"005";"Genthin";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;""
"L";;;70;0;"WKR";"005";"Genthin";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;""
"L";;;57;0;"WKR";"006";"Burg";"U";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;;;0;""
"L";;;9;0;"WKR";"006";"Burg";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;;;0;""
"L";;;66;0;"WKR";"006";"Burg";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;;;0;""
"Z";"06.09.2026";"19:02:06";67;17;"WKR";"007";"Haldensleben";"U";5468;3551;38;3513;591;1823;244;271;77;166;49;1;54;20;9;19;176;3;10;53;3498;910;1826;249;227;87;52;;;;;;;147;;;;""
"Z";"06.09.2026";"18:54:33";18;3;"WKR";"007";"Haldensleben";"B";0;342;9;333;106;93;24;40;15;23;2;1;7;3;0;2;17;0;0;9;333;154;88;16;35;15;6;;;;;;;19;;;;""
"Z";"06.09.2026";"19:02:06";85;20;"WKR";"007";"Haldensleben";"";5468;3893;47;3846;697;1916;268;311;92;189;51;2;61;23;9;21;193;3;10;62;3831;1064;1914;265;262;102;58;;;;;;;166;;;;""
"Z";"06.09.2026";"18:57:38";51;8;"WKR";"008";"Wolmirstedt";"U";1955;1362;15;1347;202;741;110;85;30;71;8;0;14;5;11;6;58;0;6;16;1346;277;733;134;75;34;20;;;;;;;55;;;18;""
"L";;;16;0;"WKR";"008";"Wolmirstedt";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;0;""
"Z";"06.09.2026";"18:57:38";67;8;"WKR";"008";"Wolmirstedt";"";1955;1362;15;1347;202;741;110;85;30;71;8;0;14;5;11;6;58;0;6;16;1346;277;733;134;75;34;20;;;;;;;55;;;18;""
"Z";"06.09.2026";"19:00:07";55;17;"WKR";"009";"Oschersleben-Wanzleben";"U";4828;3250;28;3222;476;1874;193;197;72;126;38;3;31;27;9;15;148;5;8;44;3206;612;1887;239;144;77;69;;;;;;;178;;;;""
"L";;;9;0;"WKR";"009";"Oschersleben-Wanzleben";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"Z";"06.09.2026";"19:00:07";64;17;"WKR";"009";"Oschersleben-Wanzleben";"";4828;3250;28;3222;476;1874;193;197;72;126;38;3;31;27;9;15;148;5;8;44;3206;612;1887;239;144;77;69;;;;;;;178;;;;""
"L";;;31;0;"WKR";"010";"Magdeburg I";"U";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;;0;;0;;;;""
"L";;;13;0;"WKR";"010";"Magdeburg I";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;;0;;0;;;;""
"L";;;44;0;"WKR";"010";"Magdeburg I";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;;0;;0;;;;""
"L";;;42;0;"WKR";"011";"Magdeburg II";"U";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;;0;;0;;0;;""
"Z";"06.09.2026";"18:46:26";24;1;"WKR";"011";"Magdeburg II";"B";0;119;0;119;38;15;10;18;4;18;1;1;2;0;0;2;7;1;2;2;117;40;16;23;13;3;8;;;1;;2;;8;;3;;""
"Z";"06.09.2026";"18:46:26";66;1;"WKR";"011";"Magdeburg II";"";0;119;0;119;38;15;10;18;4;18;1;1;2;0;0;2;7;1;2;2;117;40;16;23;13;3;8;;;1;;2;;8;;3;;""
"L";;;35;0;"WKR";"012";"Magdeburg III";"U";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;0;;;;""
"L";;;14;0;"WKR";"012";"Magdeburg III";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;0;;;;""
"L";;;49;0;"WKR";"012";"Magdeburg III";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;0;;;;""
"L";;;40;0;"WKR";"013";"Magdeburg IV";"U";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;0;;;;""
"L";;;19;0;"WKR";"013";"Magdeburg IV";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;0;;;;""
"L";;;59;0;"WKR";"013";"Magdeburg IV";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;;;;0;;;;""
"Z";"06.09.2026";"19:02:20";37;6;"WKR";"014";"Halberstadt";"U";2329;1386;14;1372;216;723;96;110;18;64;28;2;12;8;4;8;79;1;3;18;1368;255;716;114;124;12;28;68;;;;;;51;;;;""
"L";;;11;0;"WKR";"014";"Halberstadt";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;;;;""
"Z";"06.09.2026";"19:02:20";48;6;"WKR";"014";"Halberstadt";"";2329;1386;14;1372;216;723;96;110;18;64;28;2;12;8;4;8;79;1;3;18;1368;255;716;114;124;12;28;68;;;;;;51;;;;""
"Z";"06.09.2026";"19:07:51";51;9;"WKR";"015";"Blankenburg";"U";2877;1898;23;1875;299;882;134;205;42;131;43;3;22;7;5;10;83;6;3;20;1878;375;855;162;233;37;56;91;;;;;;69;;;;""
"L";;;8;0;"WKR";"015";"Blankenburg";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;;;;""
"Z";"06.09.2026";"19:07:51";59;9;"WKR";"015";"Blankenburg";"";2877;1898;23;1875;299;882;134;205;42;131;43;3;22;7;5;10;83;6;3;20;1878;375;855;162;233;37;56;91;;;;;;69;;;;""
"Z";"06.09.2026";"19:07:25";41;5;"WKR";"016";"Wernigerode";"U";2528;1652;12;1640;283;929;108;116;18;71;14;2;11;4;1;4;75;1;3;12;1640;338;922;115;145;12;15;38;;;;;;55;;;;""
"L";;;10;0;"WKR";"016";"Wernigerode";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;;;;""
"Z";"06.09.2026";"19:07:25";51;5;"WKR";"016";"Wernigerode";"";2528;1652;12;1640;283;929;108;116;18;71;14;2;11;4;1;4;75;1;3;12;1640;338;922;115;145;12;15;38;;;;;;55;;;;""
"Z";"06.09.2026";"18:53:02";44;5;"WKR";"017";"Quedlinburg";"U";1148;743;12;731;128;435;37;30;6;34;10;0;9;0;2;2;36;2;0;10;733;149;445;45;22;8;18;14;;;;;;29;;;3;""
"L";;;16;0;"WKR";"017";"Quedlinburg";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;;;0;""
"Z";"06.09.2026";"18:53:02";60;5;"WKR";"017";"Quedlinburg";"";1148;743;12;731;128;435;37;30;6;34;10;0;9;0;2;2;36;2;0;10;733;149;445;45;22;8;18;14;;;;;;29;;;3;""
"Z";"06.09.2026";"19:00:51";49;9;"WKR";"018";"Aschersleben";"U";2654;1755;22;1733;288;974;108;97;28;61;16;3;10;6;2;11;101;26;2;23;1732;299;943;123;95;46;33;;;;;;;116;77;;;""
"L";;;6;0;"WKR";"018";"Aschersleben";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;0;;;""
"Z";"06.09.2026";"19:00:51";55;9;"WKR";"018";"Aschersleben";"";2654;1755;22;1733;288;974;108;97;28;61;16;3;10;6;2;11;101;26;2;23;1732;299;943;123;95;46;33;;;;;;;116;77;;;""
"Z";"06.09.2026";"19:02:31";31;2;"WKR";"019";"Staßfurt";"U";1493;929;10;919;124;543;76;63;15;22;8;0;11;8;0;5;41;1;2;12;917;173;552;75;52;19;8;;;;;;;38;;;;""
"L";;;9;0;"WKR";"019";"Staßfurt";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"Z";"06.09.2026";"19:02:31";40;2;"WKR";"019";"Staßfurt";"";1493;929;10;919;124;543;76;63;15;22;8;0;11;8;0;5;41;1;2;12;917;173;552;75;52;19;8;;;;;;;38;;;;""
"Z";"06.09.2026";"18:36:55";50;2;"WKR";"020";"Schönebeck";"U";388;267;6;261;54;131;27;14;5;5;3;0;4;1;1;3;13;0;0;6;261;69;139;19;16;6;5;;;;;;;7;;;;""
"L";;;6;0;"WKR";"020";"Schönebeck";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"Z";"06.09.2026";"18:36:55";56;2;"WKR";"020";"Schönebeck";"";388;267;6;261;54;131;27;14;5;5;3;0;4;1;1;3;13;0;0;6;261;69;139;19;16;6;5;;;;;;;7;;;;""
"Z";"06.09.2026";"19:03:12";54;12;"WKR";"021";"Bernburg";"U";8503;5101;69;5032;708;2769;387;331;166;258;38;9;54;17;10;32;235;6;12;88;5013;979;2879;493;274;302;86;;;;;;;;;;;""
"L";;;11;0;"WKR";"021";"Bernburg";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;""
"Z";"06.09.2026";"19:03:12";65;12;"WKR";"021";"Bernburg";"";8503;5101;69;5032;708;2769;387;331;166;258;38;9;54;17;10;32;235;6;12;88;5013;979;2879;493;274;302;86;;;;;;;;;;;""
"Z";"06.09.2026";"19:00:44";72;28;"WKR";"022";"Köthen";"U";7009;4795;44;4751;750;2677;305;243;126;200;61;8;58;21;15;32;239;8;8;46;4749;1072;2692;356;215;155;84;;;;;;;175;;;;""
"L";;;7;0;"WKR";"022";"Köthen";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;;;;""
"Z";"06.09.2026";"19:00:44";79;28;"WKR";"022";"Köthen";"";7009;4795;44;4751;750;2677;305;243;126;200;61;8;58;21;15;32;239;8;8;46;4749;1072;2692;356;215;155;84;;;;;;;175;;;;""
"Z";"06.09.2026";"19:03:27";73;34;"WKR";"023";"Zerbst";"U";8077;5438;65;5373;947;2803;343;344;151;296;76;8;45;31;17;24;258;11;19;102;5336;1304;2846;412;373;249;152;;;;;;;;;;;""
"L";;;6;0;"WKR";"023";"Zerbst";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;""
"Z";"06.09.2026";"19:03:27";79;34;"WKR";"023";"Zerbst";"";8077;5438;65;5373;947;2803;343;344;151;296;76;8;45;31;17;24;258;11;19;102;5336;1304;2846;412;373;249;152;;;;;;;;;;;""
"Z";"06.09.2026";"19:01:26";49;12;"WKR";"024";"Wittenberg";"U";3942;2320;17;2303;457;1149;166;144;43;151;61;7;23;8;2;11;75;1;5;20;2300;615;1159;191;127;50;51;107;;;;;;;;;;""
"L";;;14;0;"WKR";"024";"Wittenberg";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;""
"Z";"06.09.2026";"19:01:26";63;12;"WKR";"024";"Wittenberg";"";3942;2320;17;2303;457;1149;166;144;43;151;61;7;23;8;2;11;75;1;5;20;2300;615;1159;191;127;50;51;107;;;;;;;;;;""
