party,list_type,bezirk,list_pos,name,person_id,wkr_direct,source,is_placeholder
cdu,landes,,20,Dr. Anne Ringlepp,mv:cdu:person:anne ringlepp,28,https://cdu-mv.de/wp-content/uploads/2026/01/Landesliste-nach-LVV.pdf,0
cdu,landes,,21,Torsten Heil,mv:cdu:person:torsten heil,1,https://cdu-mv.de/wp-content/uploads/2026/01/Landesliste-nach-LVV.pdf,0
cdu,landes,,22,Karin Ihde-Lütge,mv:cdu:person:karin ihde-luetge,32,https://cdu-mv.de/wp-content/uploads/2026/01/Landesliste-nach-LVV.pdf,0
cdu,landes,,23,Holger Kliewe,mv:cdu:person:holger kliewe,33,https://cdu-mv.de/wp-content/uploads/2026/01/Landesliste-nach-LVV.pdf,0
cdu,landes,,24,Sabine Enseleit,mv:cdu:person:sabine enseleit,,https://cdu-mv.de/wp-content/uploads/2026/01/Landesliste-nach-LVV.pdf,0
cdu,landes,,25,Karoline Herrmann,mv:cdu:person:karoline herrmann,19,https://cdu-mv.de/wp-content/uploads/2026/01/Landesliste-nach-LVV.pdf,0
cdu,landes,,26,Kenny Grafenhorst,mv:cdu:person:kenny grafenhorst,5,https://cdu-mv.de/wp-content/uploads/2026/01/Landesliste-nach-LVV.pdf,0
cdu,landes,,27,Mario Schacht,mv:cdu:person:mario schacht,12,https://cdu-mv.de/wp-content/uploads/2026/01/Landesliste-nach-LVV.pdf,0
cdu,landes,,28,Ivo Sieder,mv:cdu:person:ivo sieder,35,https://cdu-mv.de/wp-content/uploads/2026/01/Landesliste-nach-LVV.pdf,0
cdu,landes,,29,Matthias Kagel,mv:cdu:person:matthias kagel,20,https://cdu-mv.de/wp-content/uploads/2026/01/Landesliste-nach-LVV.pdf,0
cdu,landes,,30,Patrick Tempel,mv:cdu:person:patrick tempel,6,https://cdu-mv.de/wp-content/uploads/2026/01/Landesliste-nach-LVV.pdf,0
cdu,landes,,31,Kai Dröse,mv:cdu:person:kai droese,29,https://cdu-mv.de/wp-content/uploads/2026/01/Landesliste-nach-LVV.pdf,0
cdu,landes,,32,Torsten Grundke,mv:cdu:person:torsten grundke,,https://cdu-mv.de/wp-content/uploads/2026/01/Landesliste-nach-LVV.pdf,0
cdu,landes,,33,Martin Rohloff,mv:cdu:person:martin rohloff,3,https://cdu-mv.de/wp-content/uploads/2026/01/Landesliste-nach-LVV.pdf,0
cdu,landes,,34,Dennis Aukstein-Scheuten,mv:cdu:person:dennis aukstein-scheuten,17,https://cdu-mv.de/wp-content/uploads/2026/01/Landesliste-nach-LVV.pdf,0
cdu,landes,,35,Marko Vonhoff,mv:cdu:person:marko vonhoff,21,https://cdu-mv.de/wp-content/uploads/2026/01/Landesliste-nach-LVV.pdf,0
cdu,landes,,36,Dr. Antonia Riecken,mv:cdu:person:antonia riecken,,https://cdu-mv.de/wp-content/uploads/2026/01/Landesliste-nach-LVV.pdf,0
cdu,landes,,37,Oliver Nawotke,mv:cdu:person:oliver nawotke,,https://cdu-mv.de/wp-content/uploads/2026/01/Landesliste-nach-LVV.pdf,0
cdu,landes,,38,Ulrike Mattis,mv:cdu:person:ulrike mattis,,https://cdu-mv.de/wp-content/uploads/2026/01/Landesliste-nach-LVV.pdf,0
cdu,landes,,39,Jacqueline Antony,mv:cdu:person:jacqueline antony,,https://cdu-mv.de/wp-content/uploads/2026/01/Landesliste-nach-LVV.pdf,0
cdu,landes,,40,Philipp Geib,mv:cdu:person:philipp geib,,https://cdu-mv.de/wp-content/uploads/2026/01/Landesliste-nach-LVV.pdf,0
cdu,landes,,41,Dietrich Wenzel,mv:cdu:person:dietrich wenzel,36,https://cdu-mv.de/wp-content/uploads/2026/01/Landesliste-nach-LVV.pdf,0
cdu,landes,,42,Listenplatz 42 · unbekannt,mv:cdu:list:landes:land:42,,,1
cdu,landes,,43,Listenplatz 43 · unbekannt,mv:cdu:list:landes:land:43,,,1
cdu,landes,,44,Listenplatz 44 · unbekannt,mv:cdu:list:landes:land:44,,,1
cdu,landes,,45,Listenplatz 45 · unbekannt,mv:cdu:list:landes:land:45,,,1
cdu,landes,,46,Listenplatz 46 · unbekannt,mv:cdu:list:landes:land:46,,,1
cdu,landes,,47,Listenplatz 47 · unbekannt,mv:cdu:list:landes:land:47,,,1
cdu,landes,,48,Listenplatz 48 · unbekannt,mv:cdu:list:landes:land:48,,,1
cdu,landes,,49,Listenplatz 49 · unbekannt,mv:cdu:list:landes:land:49,,,1
cdu,landes,,50,Listenplatz 50 · unbekannt,mv:cdu:list:landes:land:50,,,1
cdu,landes,,51,Listenplatz 51 · unbekannt,mv:cdu:list:landes:land:51,,,1
cdu,landes,,52,Listenplatz 52 · unbekannt,mv:cdu:list:landes:land:52,,,1
cdu,landes,,53,Listenplatz 53 · unbekannt,mv:cdu:list:landes:land:53,,,1
cdu,landes,,54,Listenplatz 54 · unbekannt,mv:cdu:list:landes:land:54,,,1
cdu,landes,,55,Listenplatz 55 · unbekannt,mv:cdu:list:landes:land:55,,,1
cdu,landes,,56,Listenplatz 56 · unbekannt,mv:cdu:list:landes:land:56,,,1
cdu,landes,,57,Listenplatz 57 · unbekannt,mv:cdu:list:landes:land:57,,,1
cdu,landes,,58,Listenplatz 58 · unbekannt,mv:cdu:list:landes:land:58,,,1
cdu,landes,,59,Listenplatz 59 · unbekannt,mv:cdu:list:landes:land:59,,,1
cdu,landes,,60,Listenplatz 60 · unbekannt,mv:cdu:list:landes:land:60,,,1
cdu,landes,,61,Listenplatz 61 · unbekannt,mv:cdu:list:landes:land:61,,,1
cdu,landes,,62,Listenplatz 62 · unbekannt,mv:cdu:list:landes:land:62,,,1
