party,list_type,bezirk,list_pos,name,person_id,wkr_direct,source,is_placeholder
spd,landes,,27,Ralph Günter Blümel,st:spd:person:ralph bluemel,13,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
spd,landes,,28,Felix Giesa,st:spd:person:felix giesa,22,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
spd,landes,,29,Raphael Coccejus,st:spd:person:raphael coccejus,32,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
spd,landes,,30,Friedrich Klaus Ruschke,st:spd:person:friedrich ruschke,31,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
spd,landes,,31,Seluan Al-Chakmakchi,st:spd:person:seluan al-chakmakchi,19,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
spd,landes,,32,Alexander Riedle,st:spd:person:alexander riedle,25,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
spd,landes,,33,Danilo Pee-Moch,st:spd:person:danilo pee-moch,29,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
spd,landes,,34,Stephan Scherf,st:spd:person:stephan scherf,37,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
spd,landes,,35,Stefan Schneider,st:spd:person:stefan schneider,41,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
spd,landes,,36,Dieter Diederichs,st:spd:person:dieter diederichs,1,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
spd,landes,,37,Christian Hausmann,st:spd:person:christian hausmann,12,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
spd,landes,,38,Eric Böllstorf,st:spd:person:eric boellstorf,3,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
spd,landes,,39,Paul Kley,st:spd:person:paul kley,40,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
spd,landes,,40,Nils Johannson,st:spd:person:nils johannson,14,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
spd,landes,,41,Listenplatz 41 · unbekannt,st:spd:list:landes:land:41,,,1
spd,landes,,42,Listenplatz 42 · unbekannt,st:spd:list:landes:land:42,,,1
spd,landes,,43,Listenplatz 43 · unbekannt,st:spd:list:landes:land:43,,,1
spd,landes,,44,Listenplatz 44 · unbekannt,st:spd:list:landes:land:44,,,1
spd,landes,,45,Listenplatz 45 · unbekannt,st:spd:list:landes:land:45,,,1
spd,landes,,46,Listenplatz 46 · unbekannt,st:spd:list:landes:land:46,,,1
spd,landes,,47,Listenplatz 47 · unbekannt,st:spd:list:landes:land:47,,,1
spd,landes,,48,Listenplatz 48 · unbekannt,st:spd:list:landes:land:48,,,1
spd,landes,,49,Listenplatz 49 · unbekannt,st:spd:list:landes:land:49,,,1
spd,landes,,50,Listenplatz 50 · unbekannt,st:spd:list:landes:land:50,,,1
spd,landes,,51,Listenplatz 51 · unbekannt,st:spd:list:landes:land:51,,,1
spd,landes,,52,Listenplatz 52 · unbekannt,st:spd:list:landes:land:52,,,1
spd,landes,,53,Listenplatz 53 · unbekannt,st:spd:list:landes:land:53,,,1
spd,landes,,54,Listenplatz 54 · unbekannt,st:spd:list:landes:land:54,,,1
spd,landes,,55,Listenplatz 55 · unbekannt,st:spd:list:landes:land:55,,,1
spd,landes,,56,Listenplatz 56 · unbekannt,st:spd:list:landes:land:56,,,1
spd,landes,,57,Listenplatz 57 · unbekannt,st:spd:list:landes:land:57,,,1
spd,landes,,58,Listenplatz 58 · unbekannt,st:spd:list:landes:land:58,,,1
spd,landes,,59,Listenplatz 59 · unbekannt,st:spd:list:landes:land:59,,,1
spd,landes,,60,Listenplatz 60 · unbekannt,st:spd:list:landes:land:60,,,1
spd,landes,,61,Listenplatz 61 · unbekannt,st:spd:list:landes:land:61,,,1
spd,landes,,62,Listenplatz 62 · unbekannt,st:spd:list:landes:land:62,,,1
spd,landes,,63,Listenplatz 63 · unbekannt,st:spd:list:landes:land:63,,,1
spd,landes,,64,Listenplatz 64 · unbekannt,st:spd:list:landes:land:64,,,1
spd,landes,,65,Listenplatz 65 · unbekannt,st:spd:list:landes:land:65,,,1
afd,landes,,1,Ulrich Siegmund,st:afd:person:ulrich siegmund,5,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,2,Oliver Kirchner,st:afd:person:oliver kirchner,10,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,3,Dr. Hans-Thomas Tillschneider,st:afd:person:hans-thomas tillschneider,32,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,4,Tobias Rausch,st:afd:person:tobias rausch,20,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,5,Gordon Köhler,st:afd:person:gordon koehler,34,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,6,Matthias Michael Andreas Büttner,st:afd:person:matthias buettner,19,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,7,Dr. Jan Moldenhauer,st:afd:person:jan moldenhauer,21,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,8,Sebastian Koch,st:afd:person:sebastian koch,2,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,9,Jan Scharfenort,st:afd:person:jan scharfenort,6,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
