"Ergebnisart";"Datum";"Uhrzeit";"Soll.Wahlbezirke";"Ist.Wahlbezirke";"Satzart";"Schlüsselnummer";"Name";"Wahllokal";"A.Wahlberechtigte";"B.Wähler";"E.Ungültige.Zweitstimmen";"F.Gültige.Zweitstimmen";"F01.CDU";"F02.AfD";"F03.Die Linke";"F04.SPD";"F05.FDP";"F06.GRÜNE";"F07.FREIE WÄHLER";"F08.dieBasis";"F09.Tierschutzpartei";"F10.Gartenpartei";"F11.Die PARTEI";"F12.TIERSCHUTZALLIANZ";"F15.BSW";"F19.PdF";"F20.Volt";"C.Ungültige.Erststimmen";"D.Gültige.Erststimmen";"D01.CDU";"D02.AfD";"D03.Die Linke";"D04.SPD";"D05.FDP";"D06.GRÜNE";"D07.FREIE WÄHLER";"D09.Tierschutzpartei";"D10.Gartenpartei";"D11.Die PARTEI";"D12.TIERSCHUTZALLIANZ";"D13.HEIMAT";"D15.BSW";"D19.PdF";"D20.Volt";"D21.EB";"Gewählt im Wahlkreis"
"Z";"06.09.2026";"20:16:24";2149;1521;"LAN";"15";"Sachsen-Anhalt";"U";1004074;579221;6370;572851;84941;296103;42429;43140;13512;40335;6334;835;6072;3040;1445;3241;28570;1079;1775;7273;571948;118942;300235;58273;37512;16648;14901;5667;344;1058;406;400;106;15455;1094;324;583;""
"Z";"06.09.2026";"20:16:23";511;182;"LAN";"15";"Sachsen-Anhalt";"B";0;102995;463;102532;23645;22497;12158;14237;3349;16061;1238;136;1035;782;312;615;5806;247;414;815;102180;33855;22532;19370;10216;3949;5849;1248;143;790;9;291;48;3363;185;208;124;""
"Z";"06.09.2026";"20:16:24";2660;1703;"LAN";"15";"Sachsen-Anhalt";"";1004074;682216;6833;675383;108586;318600;54587;57377;16861;56396;7572;971;7107;3822;1757;3856;34376;1326;2189;8088;674128;152797;322767;77643;47728;20597;20750;6915;487;1848;415;691;154;18818;1279;532;707;""
"Z";"06.09.2026";"20:11:11";57;39;"KRS";"15001";"Dessau-Roßlau, Stadt";"U";38413;21769;250;21519;3299;9862;1649;1860;617;1968;189;20;277;107;58;114;1376;30;93;318;21451;5230;10476;2190;1618;889;710;239;;;;;99;;;;;""
"Z";"06.09.2026";"20:00:07";22;16;"KRS";"15001";"Dessau-Roßlau, Stadt";"B";0;9362;43;9319;2472;1967;969;1266;356;1316;108;12;98;41;25;41;604;15;29;108;9254;3742;2050;1241;935;557;575;106;;;;;48;;;;;""
"Z";"06.09.2026";"20:11:11";79;55;"KRS";"15001";"Dessau-Roßlau, Stadt";"";38413;31131;293;30838;5771;11829;2618;3126;973;3284;297;32;375;148;83;155;1980;45;122;426;30705;8972;12526;3431;2553;1446;1285;345;;;;;147;;;;;""
"Z";"06.09.2026";"20:04:34";126;53;"KRS";"15002";"Halle (Saale), Stadt";"U";64187;32873;316;32557;3956;11353;3547;3515;921;6568;229;47;339;103;119;177;1518;37;128;357;32516;5733;11383;7854;2689;1059;2193;199;;;;;;1317;;;89;""
"Z";"06.09.2026";"20:03:27";60;27;"KRS";"15002";"Halle (Saale), Stadt";"B";0;16822;69;16753;2631;2320;2413;2735;499;4783;156;26;136;72;62;68;767;31;54;98;16724;3616;2273;5937;1877;629;1414;135;;;;;;794;;;49;""
"Z";"06.09.2026";"20:04:34";186;80;"KRS";"15002";"Halle (Saale), Stadt";"";64187;49695;385;49310;6587;13673;5960;6250;1420;11351;385;73;475;175;181;245;2285;68;182;455;49240;9349;13656;13791;4566;1688;3607;334;;;;;;2111;;;138;""
"Z";"06.09.2026";"20:11:03";148;104;"KRS";"15003";"Magdeburg, Landeshauptstadt";"U";116407;57958;543;57415;7317;23495;5518;5763;1497;8361;296;96;513;757;162;471;2814;83;272;543;57415;12403;23754;9434;4179;1354;2210;;;1058;;400;;2411;;212;;""
