"Ergebnisart";"Datum";"Uhrzeit";"Soll.Wahlbezirke";"Ist.Wahlbezirke";"Satzart";"Schlüsselnummer";"Name";"Wahllokal";"A.Wahlberechtigte";"B.Wähler";"E.Ungültige.Zweitstimmen";"F.Gültige.Zweitstimmen";"F01.CDU";"F02.AfD";"F03.Die Linke";"F04.SPD";"F05.FDP";"F06.GRÜNE";"F07.FREIE WÄHLER";"F08.dieBasis";"F09.Tierschutzpartei";"F10.Gartenpartei";"F11.Die PARTEI";"F12.TIERSCHUTZALLIANZ";"F15.BSW";"F19.PdF";"F20.Volt";"C.Ungültige.Erststimmen";"D.Gültige.Erststimmen";"D01.CDU";"D02.AfD";"D03.Die Linke";"D04.SPD";"D05.FDP";"D06.GRÜNE";"D07.FREIE WÄHLER";"D09.Tierschutzpartei";"D10.Gartenpartei";"D11.Die PARTEI";"D12.TIERSCHUTZALLIANZ";"D13.HEIMAT";"D15.BSW";"D19.PdF";"D20.Volt";"D21.EB";"Gewählt im Wahlkreis"
"Z";"06.09.2026";"20:55:57";218;201;"KRS";"15003";"Magdeburg, Landeshauptstadt";"";159779;126971;934;126037;19415;41046;13849;15176;3683;20430;706;178;1123;1731;371;1022;6471;207;629;995;125976;32489;41306;22572;10432;3579;5878;;;2655;;919;;5673;;473;;""
"Z";"06.09.2026";"19:46:47";133;118;"KRS";"15081";"Altmarkkreis Salzwedel";"U";48043;30157;350;29807;4699;14197;2668;2750;813;1995;284;55;276;128;113;147;1550;49;83;362;29795;6934;14067;3297;2095;869;681;;;;363;;;1489;;;;""
"Z";"06.09.2026";"19:40:37";19;2;"KRS";"15081";"Altmarkkreis Salzwedel";"B";0;1053;3;1050;254;235;148;145;34;123;9;0;6;5;3;5;76;2;5;3;1050;361;224;209;99;40;30;;;;9;;;78;;;;""
"Z";"06.09.2026";"19:46:47";152;120;"KRS";"15081";"Altmarkkreis Salzwedel";"";48043;31210;353;30857;4953;14432;2816;2895;847;2118;293;55;282;133;116;152;1626;51;88;365;30845;7295;14291;3506;2194;909;711;;;;372;;;1567;;;;""
"Z";"06.09.2026";"20:53:19";182;173;"KRS";"15082";"Anhalt-Bitterfeld";"U";114411;67305;808;66497;10012;37039;4620;3970;1660;3136;938;72;746;288;146;388;3182;90;210;950;66355;13438;37934;5479;3774;2030;1577;1114;;;;;;1009;;;;""
"Z";"06.09.2026";"21:01:36";22;15;"KRS";"15082";"Anhalt-Bitterfeld";"B";0;14153;85;14068;3724;4089;1391;1598;435;1205;279;12;198;89;39;76;854;32;47;171;13982;4652;4206;1809;1444;629;691;414;;;;;;137;;;;""
"Z";"06.09.2026";"21:01:36";204;188;"KRS";"15082";"Anhalt-Bitterfeld";"";114411;81458;893;80565;13736;41128;6011;5568;2095;4341;1217;84;944;377;185;464;4036;122;257;1121;80337;18090;42140;7288;5218;2659;2268;1528;;;;;;1146;;;;""
"Z";"06.09.2026";"21:09:39";199;180;"KRS";"15083";"Börde";"U";118556;71047;773;70274;10715;37450;4796;5317;1552;3889;753;61;755;468;201;389;3638;103;187;876;70171;16075;37433;5336;4422;1772;1427;;;;43;;;3342;;;321;""
"Z";"06.09.2026";"21:10:47";45;25;"KRS";"15083";"Börde";"B";0;10492;64;10428;2652;2942;1035;1401;353;897;120;5;134;78;18;61;688;15;29;72;10420;3860;2804;1100;1066;398;372;;;;0;;;710;;;110;""
"Z";"06.09.2026";"21:10:47";244;205;"KRS";"15083";"Börde";"";118556;81539;837;80702;13367;40392;5831;6718;1905;4786;873;66;889;546;219;450;4326;118;216;948;80591;19935;40237;6436;5488;2170;1799;;;;43;;;4052;;;431;""
"Z";"06.09.2026";"20:58:32";201;180;"KRS";"15084";"Burgenlandkreis";"U";117102;68228;773;67455;9828;39034;4591;3796;1452;2971;814;126;849;290;144;308;2922;124;206;917;67311;13324;39391;5466;3571;1899;1286;764;591;;;;;663;74;153;129;""
"Z";"06.09.2026";"20:48:55";52;33;"KRS";"15084";"Burgenlandkreis";"B";0;15948;85;15863;4099;4807;1570;1812;495;1332;242;36;239;86;42;80;901;51;71;176;15772;5733;4791;1806;1468;628;663;174;233;;;;;124;27;40;85;""
"Z";"06.09.2026";"20:58:32";253;213;"KRS";"15084";"Burgenlandkreis";"";117102;84176;858;83318;13927;43841;6161;5608;1947;4303;1056;162;1088;376;186;388;3823;175;277;1093;83083;19057;44182;7272;5039;2527;1949;938;824;;;;;787;101;193;214;""
"Z";"06.09.2026";"21:05:06";181;168;"KRS";"15085";"Harz";"U";152248;85639;1034;84605;12391;43189;5976;7707;1531;5591;1344;172;875;339;237;481;4449;121;202;1102;84537;15689;42802;7128;8405;1512;2533;2533;;;;;;3710;16;;209;""
"Z";"06.09.2026";"21:07:38";46;28;"KRS";"15085";"Harz";"B";0;19460;185;19275;5094;4800;1979;2824;511;1822;360;26;249;99;58;118;1256;25;54;223;19237;6185;4604;2354;2711;418;1057;679;;;;;;1171;0;;58;""
"Z";"06.09.2026";"21:07:38";227;196;"KRS";"15085";"Harz";"";152248;105099;1219;103880;17485;47989;7955;10531;2042;7413;1704;198;1124;438;295;599;5705;146;256;1325;103774;21874;47406;9482;11116;1930;3590;3212;;;;;;4881;16;;267;""
"Z";"06.09.2026";"21:15:56";102;66;"KRS";"15086";"Jerichower Land";"U";35278;21483;266;21217;3346;10896;1519;1665;513;1197;389;20;259;104;43;100;1054;37;75;325;21158;4466;10908;1768;1495;662;564;399;;;;;;559;;;337;""
"Z";"06.09.2026";"21:15:12";14;3;"KRS";"15086";"Jerichower Land";"B";0;3879;19;3860;971;925;331;548;119;493;153;5;39;22;11;17;206;5;15;72;3807;1241;812;437;468;152;229;366;;;;;;55;;;47;""
"Z";"06.09.2026";"21:15:56";116;69;"KRS";"15086";"Jerichower Land";"";35278;25362;285;25077;4317;11821;1850;2213;632;1690;542;25;298;126;54;117;1260;42;90;397;24965;5707;11720;2205;1963;814;793;765;;;;;;614;;;384;""
"Z";"06.09.2026";"20:55:15";170;159;"KRS";"15087";"Mansfeld-Südharz";"U";93077;54576;649;53927;7977;31500;3614;3179;1121;1784;398;69;539;226;110;272;2720;303;115;791;53785;10255;32532;4774;2670;1610;872;;;;;;;191;881;;;""
"Z";"06.09.2026";"20:57:43";31;27;"KRS";"15087";"Mansfeld-Südharz";"B";0;15928;83;15845;4198;4860;1713;1820;497;999;141;13;158;86;35;77;1018;182;48;161;15767;5381;5088;2295;1289;703;590;;;;;;;0;421;;;""
"Z";"06.09.2026";"20:57:43";201;186;"KRS";"15087";"Mansfeld-Südharz";"";93077;70504;732;69772;12175;36360;5327;4999;1618;2783;539;82;697;312;145;349;3738;485;163;952;69552;15636;37620;7069;3959;2313;1462;;;;;;;191;1302;;;""
"Z";"06.09.2026";"21:15:21";169;154;"KRS";"15088";"Saalekreis";"U";130525;74304;728;73576;10929;42050;4261;4472;1664;3935;640;102;792;260;157;398;3580;143;193;916;73388;15202;43257;5604;3808;2593;1471;;;;;;;1086;367;;;""
"Z";"06.09.2026";"21:15:03";38;20;"KRS";"15088";"Saalekreis";"B";0;13770;92;13678;3929;4107;1231;1464;431;1209;110;15;140;57;59;77;757;50;42;159;13611;4998;4159;1626;1189;694;482;;;;;;;355;108;;;""
"Z";"06.09.2026";"21:15:21";207;174;"KRS";"15088";"Saalekreis";"";130525;88074;820;87254;14858;46157;5492;5936;2095;5144;750;117;932;317;216;475;4337;193;235;1075;86999;20200;47416;7230;4997;3287;1953;;;;;;;1441;475;;;""
"Z";"06.09.2026";"21:00:51";164;153;"KRS";"15089";"Salzlandkreis";"U";134208;79525;938;78587;11413;43818;5540;4915;1956;3631;603;115;1032;387;158;498;4134;132;255;1075;78450;15405;44480;6585;4588;2900;1430;;;;;;;2913;149;;;""
"Z";"06.09.2026";"20:17:36";30;1;"KRS";"15089";"Salzlandkreis";"B";0;464;0;464;136;129;41;62;17;30;27;0;3;3;2;5;8;0;1;0;464;216;112;44;24;19;14;;;;;;;35;0;;;""
"Z";"06.09.2026";"21:00:51";194;154;"KRS";"15089";"Salzlandkreis";"";134208;79989;938;79051;11549;43947;5581;4977;1973;3661;630;115;1035;390;160;503;4142;132;256;1075;78914;15621;44592;6629;4612;2919;1444;;;;;;;2948;149;;;""
"Z";"06.09.2026";"21:07:46";161;154;"KRS";"15090";"Stendal";"U";78835;47728;586;47142;6841;24387;3559;3909;1104;2980;543;80;449;219;99;195;2562;63;152;627;47101;9711;24645;4489;3492;1326;1378;;;;;;;1965;;;95;""
"Z";"06.09.2026";"20:53:44";35;28;"KRS";"15090";"Stendal";"B";0;11898;46;11852;3115;2823;1399;1593;436;1253;124;20;95;51;18;47;831;20;27;89;11809;4196;2766;1690;1297;431;625;;;;;;;766;;;38;""
"Z";"06.09.2026";"21:07:46";196;182;"KRS";"15090";"Stendal";"";78835;59626;632;58994;9956;27210;4958;5502;1540;4233;667;100;544;270;117;242;3393;83;179;716;58910;13907;27411;6179;4789;1757;2003;;;;;;;2731;;;133;""
"Z";"06.09.2026";"20:44:21";156;124;"KRS";"15091";"Wittenberg";"U";79469;45718;494;45224;8025;23721;3083;2906;864;2422;1016;72;469;187;105;231;1936;72;115;540;45178;10500;24206;3809;2435;889;965;2367;;;;;7;;;;;""
"Z";"06.09.2026";"20:40:21";27;19;"KRS";"15091";"Wittenberg";"B";0;14774;102;14672;4293;3791;1502;1584;390;1426;480;19;161;87;33;85;741;30;50;168;14606;5707;3909;1786;1249;337;646;972;;;;;0;;;;;""
"Z";"06.09.2026";"20:44:21";183;143;"KRS";"15091";"Wittenberg";"";79469;60492;596;59896;12318;27512;4585;4490;1254;3848;1496;91;630;274;138;316;2677;102;165;708;59784;16207;28115;5595;3684;1226;1611;3339;;;;;7;;;;;""
"Z";"06.09.2026";"19:46:47";62;55;"WKR";"001";"Salzwedel";"U";23049;14454;170;14284;2271;6838;1343;1208;381;1005;136;33;118;51;45;59;739;25;32;182;14272;3366;6778;1641;961;359;351;;;;147;;;669;;;;""
"Z";"06.09.2026";"19:40:37";13;2;"WKR";"001";"Salzwedel";"B";0;1053;3;1050;254;235;148;145;34;123;9;0;6;5;3;5;76;2;5;3;1050;361;224;209;99;40;30;;;;9;;;78;;;;""
"Z";"06.09.2026";"19:46:47";75;57;"WKR";"001";"Salzwedel";"";23049;15507;173;15334;2525;7073;1491;1353;415;1128;145;33;124;56;48;64;815;27;37;185;15322;3727;7002;1850;1060;399;381;;;;156;;;747;;;;""
"Z";"06.09.2026";"19:46:03";97;79;"WKR";"002";"Gardelegen-Klötze";"U";29292;18620;216;18404;2955;8747;1511;1811;499;1151;180;22;181;91;91;112;967;29;57;218;18402;4256;8684;1862;1399;592;378;;;;259;;;972;;;;""
"L";;;8;0;"WKR";"002";"Gardelegen-Klötze";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;0;;;;""
"Z";"06.09.2026";"19:46:03";105;79;"WKR";"002";"Gardelegen-Klötze";"";29292;18620;216;18404;2955;8747;1511;1811;499;1151;180;22;181;91;91;112;967;29;57;218;18402;4256;8684;1862;1399;592;378;;;;259;;;972;;;;""
"Z";"06.09.2026";"20:24:57";73;69;"WKR";"003";"Havelberg-Osterburg";"U";29147;18426;235;18191;2650;9537;1367;1533;419;1042;281;44;135;81;35;55;941;27;44;243;18183;3648;9568;1959;1236;466;537;;;;;;;769;;;;""
"Z";"06.09.2026";"20:50:50";23;20;"WKR";"003";"Havelberg-Osterburg";"B";0;5585;17;5568;1460;1437;682;724;182;530;56;10;37;23;9;16;383;7;12;35;5550;1938;1395;923;486;170;281;;;;;;;357;;;;""
"Z";"06.09.2026";"20:50:50";96;89;"WKR";"003";"Havelberg-Osterburg";"";29147;24011;252;23759;4110;10974;2049;2257;601;1572;337;54;172;104;44;71;1324;34;56;278;23733;5586;10963;2882;1722;636;818;;;;;;;1126;;;;""
"Z";"06.09.2026";"20:46:50";57;54;"WKR";"004";"Stendal";"U";32727;18831;244;18587;2690;9119;1536;1584;448;1359;175;26;205;89;43;89;1135;25;64;271;18560;3945;9167;1804;1500;619;652;;;;;;;873;;;;""
"Z";"06.09.2026";"20:53:44";8;6;"WKR";"004";"Stendal";"B";0;4765;20;4745;1250;989;565;660;204;555;43;7;47;20;7;23;355;7;13;42;4723;1704;940;598;614;236;293;;;;;;;338;;;;""
"Z";"06.09.2026";"20:53:44";65;60;"WKR";"004";"Stendal";"";32727;23596;264;23332;3940;10108;2101;2244;652;1914;218;33;252;109;50;112;1490;32;77;313;23283;5649;10107;2402;2114;855;945;;;;;;;1211;;;;""
"Z";"06.09.2026";"21:12:06";62;55;"WKR";"005";"Genthin";"U";29478;18378;217;18161;2733;9896;1206;1394;380;937;206;12;209;79;32;90;888;30;69;235;18143;3755;10226;1313;1269;387;350;;;;;;;614;;;229;""
"Z";"06.09.2026";"20:53:07";8;2;"WKR";"005";"Genthin";"B";0;1548;9;1539;405;397;152;209;50;168;25;3;11;8;2;8;93;6;2;12;1536;554;431;169;197;25;51;;;;;;;71;;;38;""
"Z";"06.09.2026";"21:12:06";70;57;"WKR";"005";"Genthin";"";29478;19926;226;19700;3138;10293;1358;1603;430;1105;231;15;220;87;34;98;981;36;71;247;19679;4309;10657;1482;1466;412;401;;;;;;;685;;;267;""
"Z";"06.09.2026";"21:15:56";57;28;"WKR";"006";"Burg";"U";14306;8519;102;8417;1287;4321;637;643;200;502;184;12;108;38;20;42;381;10;32;102;8417;1540;4216;722;598;211;260;399;;;;;;268;;;203;""
"Z";"06.09.2026";"21:15:12";9;2;"WKR";"006";"Burg";"B";0;1944;7;1937;474;411;162;281;63;287;113;2;23;10;6;9;84;1;11;10;1934;471;374;193;255;55;118;366;;;;;;55;;;47;""
"Z";"06.09.2026";"21:15:56";66;30;"WKR";"006";"Burg";"";14306;10463;109;10354;1761;4732;799;924;263;789;297;14;131;48;26;51;465;11;43;112;10351;2011;4590;915;853;266;378;765;;;;;;323;;;250;""
"V";"06.09.2026";"21:06:13";67;67;"WKR";"007";"Haldensleben";"U";41689;25302;278;25024;4037;12920;1802;2018;507;1327;265;27;300;153;73;138;1371;32;54;312;24990;6563;12814;1748;1667;554;455;;;;;;;1189;;;;""
"Z";"06.09.2026";"21:00:38";18;15;"WKR";"007";"Haldensleben";"B";0;4340;27;4313;1143;1229;443;572;108;327;40;2;58;32;9;27;306;4;13;36;4304;1664;1176;394;505;112;142;;;;;;;311;;;;""
"Z";"06.09.2026";"21:06:13";85;82;"WKR";"007";"Haldensleben";"";41689;29642;305;29337;5180;14149;2245;2590;615;1654;305;29;358;185;82;165;1677;36;67;348;29294;8227;13990;2142;2172;666;597;;;;;;;1500;;;;""
"Z";"06.09.2026";"21:07:16";51;48;"WKR";"008";"Wolmirstedt";"U";39878;23120;253;22867;3193;12310;1535;1653;528;1492;219;18;247;149;58;123;1205;42;95;250;22870;4788;12314;1856;1375;657;484;;;;;;;1075;;;321;""
"Z";"06.09.2026";"21:10:47";16;6;"WKR";"008";"Wolmirstedt";"B";0;4421;27;4394;1055;1219;410;624;170;450;59;2;55;30;7;25;270;5;13;21;4400;1567;1169;486;442;212;155;;;;;;;259;;;110;""
"Z";"06.09.2026";"21:10:47";67;54;"WKR";"008";"Wolmirstedt";"";39878;27541;280;27261;4248;13529;1945;2277;698;1942;278;20;302;179;65;148;1475;47;108;271;27270;6355;13483;2342;1817;869;639;;;;;;;1334;;;431;""
"Z";"06.09.2026";"21:09:39";55;49;"WKR";"009";"Oschersleben-Wanzleben";"U";32691;19708;206;19502;2958;10832;1273;1377;450;909;237;16;185;152;47;104;906;24;32;276;19432;4036;10910;1526;1115;479;440;;;;;;;926;;;;""
"Z";"06.09.2026";"20:45:15";9;4;"WKR";"009";"Oschersleben-Wanzleben";"B";0;1731;10;1721;454;494;182;205;75;120;21;1;21;16;2;9;112;6;3;15;1716;629;459;220;119;74;75;;;;;;;140;;;;""
"Z";"06.09.2026";"21:09:39";64;53;"WKR";"009";"Oschersleben-Wanzleben";"";32691;21439;216;21223;3412;11326;1455;1582;525;1029;258;17;206;168;49;113;1018;30;35;291;21148;4665;11369;1746;1234;553;515;;;;;;;1066;;;;""
"Z";"06.09.2026";"20:54:26";31;29;"WKR";"010";"Magdeburg I";"U";34912;17501;222;17279;2055;8365;1539;1548;370;1695;84;23;141;318;38;183;821;31;68;219;17282;3267;8512;2000;1264;469;481;;;365;;247;;677;;;;""
"Z";"06.09.2026";"20:41:18";13;12;"WKR";"010";"Magdeburg I";"B";0;8626;34;8592;1637;1735;1181;1280;282;1411;54;14;68;166;38;111;558;22;35;28;8598;2696;1735;1473;979;385;424;;;238;;178;;490;;;;""
"Z";"06.09.2026";"20:54:26";44;41;"WKR";"010";"Magdeburg I";"";34912;26127;256;25871;3692;10100;2720;2828;652;3106;138;37;209;484;76;294;1379;53;103;247;25880;5963;10247;3473;2243;854;905;;;603;;425;;1167;;;;""
"Z";"06.09.2026";"20:31:32";42;40;"WKR";"011";"Magdeburg II";"U";44709;21595;168;21427;2681;6757;2489;2438;592;4500;112;36;137;197;66;200;1061;33;128;170;21425;3840;6779;5774;1821;465;1062;;;211;;292;;944;;237;;""
"Z";"06.09.2026";"20:36:40";24;22;"WKR";"011";"Magdeburg II";"B";0;14707;47;14660;2729;1850;2036;2467;506;3827;92;15;72;113;46;132;656;19;100;71;14636;3506;1765;4894;1754;435;1077;;;190;;202;;577;;236;;""
"Z";"06.09.2026";"20:36:40";66;62;"WKR";"011";"Magdeburg II";"";44709;36302;215;36087;5410;8607;4525;4905;1098;8327;204;51;209;310;112;332;1717;52;228;241;36061;7346;8544;10668;3575;900;2139;;;401;;494;;1521;;473;;""
"Z";"06.09.2026";"20:55:22";35;30;"WKR";"012";"Magdeburg III";"U";36078;18225;144;18081;2348;7976;1665;1692;466;2187;100;38;206;264;54;115;867;24;79;138;18087;4772;8056;2206;964;393;540;;;394;;;;762;;;;""
"Z";"06.09.2026";"20:55:57";14;13;"WKR";"012";"Magdeburg III";"B";0;11044;55;10989;2388;2092;1316;1734;427;1810;84;9;147;157;27;62;654;21;61;70;10974;4546;2065;1785;826;364;498;;;294;;;;596;;;;""
"Z";"06.09.2026";"20:55:57";49;43;"WKR";"012";"Magdeburg III";"";36078;29269;199;29070;4736;10068;2981;3426;893;3997;184;47;353;421;81;177;1521;45;140;208;29061;9318;10121;3991;1790;757;1038;;;688;;;;1358;;;;""
"Z";"06.09.2026";"20:50:23";40;37;"WKR";"013";"Magdeburg IV";"U";44080;22345;217;22128;2839;9652;2040;2087;548;2852;109;25;232;326;68;138;1094;26;92;222;22123;5177;9840;2622;1550;546;909;;;560;;;;919;;;;""
"Z";"06.09.2026";"20:15:02";19;18;"WKR";"013";"Magdeburg IV";"B";0;12928;47;12881;2738;2619;1583;1930;492;2148;71;18;120;190;34;81;760;31;66;77;12851;4685;2554;1818;1274;522;887;;;403;;;;708;;;;""
"Z";"06.09.2026";"20:50:23";59;55;"WKR";"013";"Magdeburg IV";"";44080;35273;264;35009;5577;12271;3623;4017;1040;5000;180;43;352;516;102;219;1854;57;158;299;34974;9862;12394;4440;2824;1068;1796;;;963;;;;1627;;;;""
"V";"06.09.2026";"20:47:53";37;37;"WKR";"014";"Halberstadt";"U";38748;20700;256;20444;2847;10717;1661;1624;318;1222;370;27;186;95;30;116;1164;29;38;252;20448;3862;10772;1976;1380;260;643;670;;;;;;885;;;;""
"Z";"06.09.2026";"21:07:02";11;10;"WKR";"014";"Halberstadt";"B";0;7175;65;7110;1954;1678;796;949;155;740;129;11;76;36;15;40;497;8;26;81;7094;2545;1657;1009;567;130;492;255;;;;;;439;;;;""
"Z";"06.09.2026";"21:07:02";48;47;"WKR";"014";"Halberstadt";"";38748;27875;321;27554;4801;12395;2457;2573;473;1962;499;38;262;131;45;156;1661;37;64;333;27542;6407;12429;2985;1947;390;1135;925;;;;;;1324;;;;""
"Z";"06.09.2026";"20:15:09";51;46;"WKR";"015";"Blankenburg";"U";33077;20350;230;20120;3014;9926;1303;2099;359;1317;356;46;242;80;74;132;1069;31;72;259;20091;3646;9826;1681;2340;418;531;763;;;;;;886;;;;""
"Z";"06.09.2026";"20:43:45";8;3;"WKR";"015";"Blankenburg";"B";0;2616;41;2575;648;673;253;436;68;227;53;1;38;13;7;17;135;1;5;45;2571;749;639;314;446;67;120;96;;;;;;140;;;;""
"Z";"06.09.2026";"20:43:45";59;49;"WKR";"015";"Blankenburg";"";33077;22966;271;22695;3662;10599;1556;2535;427;1544;409;47;280;93;81;149;1204;32;77;304;22662;4395;10465;1995;2786;485;651;859;;;;;;1026;;;;""
"Z";"06.09.2026";"21:00:23";41;39;"WKR";"016";"Wernigerode";"U";36727;20267;225;20042;3092;9541;1390;2323;363;1452;280;28;197;81;49;102;1070;24;50;238;20029;3805;9227;1444;3306;318;410;612;;;;;;907;;;;""
"Z";"06.09.2026";"21:02:52";10;6;"WKR";"016";"Wernigerode";"B";0;5130;43;5087;1305;1246;461;883;150;448;91;4;70;23;16;33;333;10;14;54;5076;1504;1129;460;1239;101;153;169;;;;;;321;;;;""
"Z";"06.09.2026";"21:02:52";51;45;"WKR";"016";"Wernigerode";"";36727;25397;268;25129;4397;10787;1851;3206;513;1900;371;32;267;104;65;135;1403;34;64;292;25105;5309;10356;1904;4545;419;563;781;;;;;;1228;;;;""
"Z";"06.09.2026";"21:05:06";44;39;"WKR";"017";"Quedlinburg";"U";39580;21786;290;21496;3042;11695;1465;1473;444;1482;299;68;223;74;79;119;972;30;31;321;21465;3874;11646;1846;1207;470;895;488;;;;;;830;;;209;""
"Z";"06.09.2026";"21:07:38";16;9;"WKR";"017";"Quedlinburg";"B";0;4539;36;4503;1187;1203;469;556;138;407;87;10;65;27;20;28;291;6;9;43;4496;1387;1179;571;459;120;292;159;;;;;;271;;;58;""
"Z";"06.09.2026";"21:07:38";60;48;"WKR";"017";"Quedlinburg";"";39580;26325;326;25999;4229;12898;1934;2029;582;1889;386;78;288;101;99;147;1263;36;40;364;25961;5261;12825;2417;1666;590;1187;647;;;;;;1101;;;267;""
"Z";"06.09.2026";"21:00:51";49;47;"WKR";"018";"Aschersleben";"U";34681;19982;255;19727;2918;10784;1357;1208;343;945;158;31;231;89;40;117;1336;97;73;257;19725;3317;10694;1590;1285;413;441;;;;;;;1679;306;;;""
"L";;;6;0;"WKR";"018";"Aschersleben";"B";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;0;;;""
"Z";"06.09.2026";"21:00:51";55;47;"WKR";"018";"Aschersleben";"";34681;19982;255;19727;2918;10784;1357;1208;343;945;158;31;231;89;40;117;1336;97;73;257;19725;3317;10694;1590;1285;413;441;;;;;;;1679;306;;;""
"Z";"06.09.2026";"20:43:58";31;27;"WKR";"019";"Staßfurt";"U";26185;15920;173;15747;2280;9472;1004;826;263;511;130;13;189;79;29;92;798;21;40;197;15723;3570;9396;966;576;347;182;;;;;;;686;;;;""
"Z";"06.09.2026";"20:17:36";9;1;"WKR";"019";"Staßfurt";"B";0;464;0;464;136;129;41;62;17;30;27;0;3;3;2;5;8;0;1;0;464;216;112;44;24;19;14;;;;;;;35;;;;""
"Z";"06.09.2026";"20:43:58";40;28;"WKR";"019";"Staßfurt";"";26185;16384;173;16211;2416;9601;1045;888;280;541;157;13;192;82;31;97;806;21;41;197;16187;3786;9508;1010;600;366;196;;;;;;;721;;;;""
"Z";"06.09.2026";"20:55:09";50;46;"WKR";"020";"Schönebeck";"U";40186;24259;293;23966;3570;12743;1767;1753;584;1321;182;44;340;131;50;168;1203;33;77;325;23934;4787;13061;2126;1767;748;504;;;;;;;941;;;;""
